,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1965,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2949,30,"launch services. The Department of Transportation will help an expendable launch services industry to get off the ground. We'll soon implement a number of executive initiatives,","['launch', 'services', '.', 'The', 'Department', 'of', 'Transportation', 'will', 'help', 'an', 'expendable', 'launch']","['vehicle', 'industry', 'get', 'started', '.']","['services', 'industry', 'to', 'get', 'off']",0.8,"['vehicle', 'industry', 'get', 'started.']","services industry to get off the ground. We'll soon implement a number of executive initiatives,",tensor([[0.8478]]),5,"[tensor([[0.7449]]), tensor([[0.6981]]), tensor([[0.7955]]), tensor([[0.8170]]), tensor([[0.8478]])]",2948,2964
1990,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2952,26,The Department of Transportation will help an expendable launch services industry to get off the ground. We'll soon implement a number of executive initiatives,"['The', 'Department', 'of', 'Transportation', 'will', 'help', 'an', 'expendable', 'launch', 'services']","['provider', 'to', 'develop', 'a', 'new', 'launch', 'vehicle', '.']","['industry', 'to', 'get', 'off', 'the', 'ground', '.', 'We']",0.875,"['provider', 'to', 'develop', 'a', 'new', 'launch', 'vehicle.']",industry to get off the ground. We'll soon implement a number of executive initiatives,tensor([[0.8241]]),7,"[tensor([[0.7567]]), tensor([[0.7501]]), tensor([[0.7603]]), tensor([[0.7941]]), tensor([[0.8047]]), tensor([[0.8062]]), tensor([[0.8241]]), tensor([[0.8184]])]",2951,2968
665,gpt-3.5-turbo,1902 State of the Union Address Theodore Roosevelt ,2955,30,", no protectionist would object to such reduction of the duty as would equalize competition. In my judgment, the tariff on anthracite coal should be removed, and","[',', 'no', 'protectionist', 'would', 'object', 'to', 'such', 'reduction', 'of', 'the']","['burden', 'of', 'taxation', 'as', 'will', 'enable', 'us', 'to', 'dispense', 'with', 'these', 'restrictions', '.']","['duty', 'as', 'would', 'equalize', 'competition', '.', 'In', 'my', 'judgment', ',', 'the', 'tariff', 'on']",1.0,"['burden', 'of', 'taxation', 'as', 'will', 'enable', 'us', 'to', 'dispense', 'with', 'these', 'restrictions.']","duty as would equalize competition. In my judgment, the tariff on anthracite coal should be removed, and",tensor([[0.8091]]),7,"[tensor([[0.7452]]), tensor([[0.7524]]), tensor([[0.7848]]), tensor([[0.7902]]), tensor([[0.8037]]), tensor([[0.8024]]), tensor([[0.8091]]), tensor([[0.8029]]), tensor([[0.8073]]), tensor([[0.8012]]), tensor([[0.8029]]), tensor([[0.7960]]), tensor([[0.7773]])]",2954,2976
57,gpt-3.5-turbo,1929 State of the Union Address ,2956,20,"speculation in securities, resulting in the diversion of capital from business to the stock market and the inevitable crash","['speculation', 'in', 'securities', ',', 'resulting', 'in', 'the', 'diversion', 'of']","['capital', 'from', 'productive', 'enterprise', ',', 'is', ',', 'in', 'effect', ',', 'a']","['capital', 'from', 'business', 'to', 'the', 'stock', 'market', 'and', 'the', 'inevitable', 'crash']",0.8181818181818182,"['capital', 'from', 'productive', 'enterprise,', 'is,', 'in', 'effect,', 'a', 'tax', 'on', 'job', 'creation', 'and', 'economic', 'growth.']",capital from business to the stock market and the inevitable crash,tensor([[0.8680]]),3,"[tensor([[0.7678]]), tensor([[0.8294]]), tensor([[0.8680]]), tensor([[0.8563]]), tensor([[0.8581]]), tensor([[0.8553]]), tensor([[0.8542]]), tensor([[0.8451]]), tensor([[0.8480]]), tensor([[0.8403]]), tensor([[0.8365]]), tensor([[0.8394]]), tensor([[0.8403]]), tensor([[0.8358]]), tensor([[0.8428]]), tensor([[0.8273]])]",2955,2974
857,gpt-3.5-turbo,2020 State of the Union ,2960,38,"opportunity, I am also proud that we achieved record and permanent funding for our nation’s historically black colleges and universities. A good life for American families also requires the most affordable, innovative, and","['opportunity', ',', 'I', 'am', 'also', 'proud', 'that', 'we', 'achieved', 'record', 'and']","['unprecedented', 'success', ',', 'but', 'I', 'never', 'lost', 'sight', 'of', 'the', 'fact', 'that', 'I', 'live', 'in', 'a', 'country', 'in', 'which', 'a', 'journalist', 'can', 'be', 'jailed', 'for', 'telling', 'the']","['permanent', 'funding', 'for', 'our', 'nation', '’s', 'historically', 'black', 'colleges', 'and', 'universities', '.', 'A', 'good', 'life', 'for', 'American', 'families', 'also', 'requires', 'the', 'most', 'affordable', ',', 'innovative', ',', 'and']",1.0,"['unprecedented', 'success,', 'but', 'I', 'never', 'lost', 'sight', 'of', 'the', 'fact', 'that', 'I', 'live', 'in', 'a', 'country', 'in', 'which', 'a', 'journalist', 'can', 'be', 'jailed', 'for', 'telling', 'the', 'truth.']","permanent funding for our nation’s historically black colleges and universities. A good life for American families also requires the most affordable, innovative, and",tensor([[0.7721]]),19,"[tensor([[0.7368]]), tensor([[0.7455]]), tensor([[0.7670]]), tensor([[0.7682]]), tensor([[0.7625]]), tensor([[0.7325]]), tensor([[0.7599]]), tensor([[0.7530]]), tensor([[0.7530]]), tensor([[0.7532]]), tensor([[0.7484]]), tensor([[0.7502]]), tensor([[0.7534]]), tensor([[0.7626]]), tensor([[0.7617]]), tensor([[0.7653]]), tensor([[0.7668]]), tensor([[0.7668]]), tensor([[0.7721]]), tensor([[0.7687]]), tensor([[0.7526]]), tensor([[0.7603]]), tensor([[0.7585]]), tensor([[0.7545]]), tensor([[0.7551]]), tensor([[0.7474]]), tensor([[0.7495]]), tensor([[0.7485]])]",2959,2996
536,gpt-3.5-turbo,1862 State of the Union Address ,2968,35,"whom replies have been received. I ask the attention of Congress to the suggestions of the Postmaster-General in his report respecting the further legislation required, in his opinion, for the","['whom', 'replies', 'have', 'been', 'received', '.', 'I']","['am', 'a', 'quote', 'generating', 'bot', ',', 'here', 'to', 'provide', 'you', 'with', 'wisdom', 'and', 'inspiration', '.']","['ask', 'the', 'attention', 'of', 'Congress', 'to', 'the', 'suggestions', 'of', 'the', 'Postmaster', '-', 'General', 'in', 'his']",1.0,"['am', 'a', 'quote', 'generating', 'bot,', 'here', 'to', 'provide', 'you', 'with', 'wisdom', 'and', 'inspiration.']","ask the attention of Congress to the suggestions of the Postmaster-General in his report respecting the further legislation required, in his opinion, for the",tensor([[0.8023]]),9,"[tensor([[0.7369]]), tensor([[0.7397]]), tensor([[0.7482]]), tensor([[0.7726]]), tensor([[0.7712]]), tensor([[0.7946]]), tensor([[0.7900]]), tensor([[0.7987]]), tensor([[0.8023]]), tensor([[0.7927]]), tensor([[0.7930]]), tensor([[0.7828]]), tensor([[0.7963]]), tensor([[0.7830]])]",2967,2988
1844,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2968,31,". We'll soon implement a number of executive initiatives, develop proposals to ease regulatory constraints, and, with NASA's help, promote private sector investment in space","['.', 'We', ""'ll"", 'soon', 'implement', 'a', 'number', 'of', 'executive', 'initiatives', ',']","['including', 'a', 'new', 'program', 'that', 'provides', 'free', 'meals', 'to', 'children', 'in', 'need', 'during', 'the', 'summer', 'months', '.']","['develop', 'proposals', 'to', 'ease', 'regulatory', 'constraints', ',', 'and', ',', 'with', 'NASA', ""'s"", 'help', ',', 'promote', 'private', 'sector']",1.0,"['including', 'a', 'new', 'program', 'that', 'provides', 'free', 'meals', 'to', 'children', 'in', 'need', 'during', 'the', 'summer', 'months.']","develop proposals to ease regulatory constraints, and, with NASA's help, promote private sector investment in space",tensor([[0.8013]]),7,"[tensor([[0.7248]]), tensor([[0.7355]]), tensor([[0.7602]]), tensor([[0.7614]]), tensor([[0.7909]]), tensor([[0.7956]]), tensor([[0.8013]]), tensor([[0.7950]]), tensor([[0.7784]]), tensor([[0.7812]]), tensor([[0.7708]]), tensor([[0.7716]]), tensor([[0.7709]]), tensor([[0.7729]]), tensor([[0.7714]]), tensor([[0.7627]]), tensor([[0.7725]])]",2967,2994
1220,gpt-3.5-turbo,1801 State of the Union Address ,2970,36,"been extended to all the cases involving the security of our persons and property. Their impartial selection also being essential to their value, we ought further to consider whether that is sufficiently secured in","['been', 'extended', 'to', 'all', 'the', 'cases', 'involving', 'the', 'security', 'of', 'our', 'persons', 'and', 'property', '.']","['that', 'is', 'the', 'question', ':', 'Whether', ""'"", 'tis', 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune']","['Their', 'impartial', 'selection', 'also', 'being', 'essential', 'to', 'their', 'value', ',', 'we', 'ought', 'further', 'to', 'consider', 'whether', 'that', 'is', 'sufficiently', 'secured', 'in']",1.0,"['that', 'is', 'the', 'question:', 'Whether', ""'tis"", 'nobler', 'in', 'the', 'mind', 'to', 'suffer', 'The', 'slings', 'and', 'arrows', 'of', 'outrageous', 'fortune,Or', 'to', 'take', 'arms', 'against', 'a', 'sea', 'of', 'troubles,And', 'by', 'opposing', 'end', 'them?']","Their impartial selection also being essential to their value, we ought further to consider whether that is sufficiently secured in",tensor([[0.8370]]),10,"[tensor([[0.7506]]), tensor([[0.7663]]), tensor([[0.7768]]), tensor([[0.7680]]), tensor([[0.8226]]), tensor([[0.8132]]), tensor([[0.8027]]), tensor([[0.8183]]), tensor([[0.8321]]), tensor([[0.8370]]), tensor([[0.8040]]), tensor([[0.8117]]), tensor([[0.7853]]), tensor([[0.7948]]), tensor([[0.7928]]), tensor([[0.7973]]), tensor([[0.7994]]), tensor([[0.8026]]), tensor([[0.7996]]), tensor([[0.8091]]), tensor([[0.8106]]), tensor([[0.8134]]), tensor([[0.8125]]), tensor([[0.8154]]), tensor([[0.8177]]), tensor([[0.8080]]), tensor([[0.8133]]), tensor([[0.8153]]), tensor([[0.8139]]), tensor([[0.8149]]), tensor([[0.8142]]), tensor([[0.8076]])]",2969,3004
50,gpt-3.5-turbo,1929 State of the Union Address ,2970,26,stock market and the inevitable crash. The natural consequences have been a reduction in the consumption of luxuries and semi-necessities by those who,"['stock', 'market', 'and', 'the', 'inevitable', 'crash', '.', 'The', 'natural', 'consequences']","['of', 'our', 'actions', 'are', 'always', 'waiting', 'to', 'be', 'faced', ',', 'whether', 'we', 'choose', 'to', 'acknowledge', 'them']","['have', 'been', 'a', 'reduction', 'in', 'the', 'consumption', 'of', 'luxuries', 'and', 'semi', '-', 'necessities', 'by', 'those', 'who']",1.0,"['of', 'our', 'actions', 'are', 'always', 'waiting', 'to', 'be', 'faced,', 'whether', 'we', 'choose', 'to', 'acknowledge', 'them', 'or', 'not.']",have been a reduction in the consumption of luxuries and semi-necessities by those who,tensor([[0.7874]]),5,"[tensor([[0.7476]]), tensor([[0.7740]]), tensor([[0.7819]]), tensor([[0.7741]]), tensor([[0.7874]]), tensor([[0.7532]]), tensor([[0.7386]]), tensor([[0.7486]]), tensor([[0.7392]]), tensor([[0.7428]]), tensor([[0.7571]]), tensor([[0.7511]]), tensor([[0.7606]]), tensor([[0.7601]]), tensor([[0.7533]]), tensor([[0.7563]]), tensor([[0.7544]]), tensor([[0.7419]])]",2969,2994
1412,gpt-3.5-turbo,1961 State of the Union Address ,2972,20,and Communist China. We must never be lulled into believing that either power has yielded its ambitions for world,"['and', 'Communist', 'China', '.', 'We', 'must', 'never']","['forget', 'that', '.', 'Our', 'freedom', 'was', 'won', 'by', 'the', 'blood', 'of', 'patriots', ',']","['be', 'lulled', 'into', 'believing', 'that', 'either', 'power', 'has', 'yielded', 'its', 'ambitions', 'for', 'world']",1.0,"['forget', 'that.', 'Our', 'freedom', 'was', 'won', 'by', 'the', 'blood', 'of', 'patriots,', 'and', 'if', 'we', 'ever', 'falter,', 'tyranny', 'will', 'prevail.""', '-', 'Ronald', 'Reagan']",be lulled into believing that either power has yielded its ambitions for world,tensor([[0.8184]]),11,"[tensor([[0.7605]]), tensor([[0.7302]]), tensor([[0.7421]]), tensor([[0.7638]]), tensor([[0.7957]]), tensor([[0.7911]]), tensor([[0.8034]]), tensor([[0.8110]]), tensor([[0.8135]]), tensor([[0.8068]]), tensor([[0.8184]]), tensor([[0.7921]]), tensor([[0.7936]]), tensor([[0.8054]]), tensor([[0.8056]]), tensor([[0.8018]]), tensor([[0.8051]]), tensor([[0.8020]]), tensor([[0.8022]]), tensor([[0.7978]]), tensor([[0.8025]]), tensor([[0.8011]]), tensor([[0.7969]])]",2971,2990
1209,gpt-3.5-turbo,1801 State of the Union Address ,2973,25,"all the cases involving the security of our persons and property. Their impartial selection also being essential to their value, we ought further","['all', 'the', 'cases', 'involving', 'the']","['rights', 'of', 'the', 'individual', 'in', 'relation', 'to', 'the', 'state', 'are', 'fundamentally', 'cases', 'of', 'the', 'right', 'of', 'the', 'individual', 'to', 'hold']","['security', 'of', 'our', 'persons', 'and', 'property', '.', 'Their', 'impartial', 'selection', 'also', 'being', 'essential', 'to', 'their', 'value', ',', 'we', 'ought', 'further']",0.95,"['rights', 'of', 'the', 'individual', 'in', 'relation', 'to', 'the', 'state', 'are', 'fundamentally', 'cases', 'of', 'the', 'right', 'of', 'the', 'individual', 'to', 'hold', 'opinions', 'in', 'opposition', 'to', 'those', 'of', 'the', 'government.']","security of our persons and property. Their impartial selection also being essential to their value, we ought further",tensor([[0.8313]]),12,"[tensor([[0.7592]]), tensor([[0.7926]]), tensor([[0.8037]]), tensor([[0.7992]]), tensor([[0.8136]]), tensor([[0.8219]]), tensor([[0.8229]]), tensor([[0.8312]]), tensor([[0.8308]]), tensor([[0.8171]]), tensor([[0.8242]]), tensor([[0.8313]]), tensor([[0.8204]]), tensor([[0.8232]]), tensor([[0.8229]]), tensor([[0.8197]]), tensor([[0.8241]]), tensor([[0.8239]]), tensor([[0.8194]]), tensor([[0.8201]]), tensor([[0.8254]]), tensor([[0.8147]]), tensor([[0.8160]]), tensor([[0.8152]]), tensor([[0.8124]]), tensor([[0.8144]]), tensor([[0.8142]]), tensor([[0.8155]]), tensor([[0.8155]])]",2972,2996
768,gpt-3.5-turbo,1902 State of the Union Address Theodore Roosevelt ,2975,22,"the tariff on anthracite coal should be removed, and anthracite put actually, where it now is nominally, on the","['the', 'tariff', 'on', 'anthracite', 'coal', 'should', 'be']","['reduced', ',', 'as', 'it', 'is', 'a', 'necessity', 'for', 'many', 'households', 'and', 'industries', ',', 'and', 'high']","['removed', ',', 'and', 'anthracite', 'put', 'actually', ',', 'where', 'it', 'now', 'is', 'nominally', ',', 'on', 'the']",0.8666666666666667,"['reduced,', 'as', 'it', 'is', 'a', 'necessity', 'for', 'many', 'households', 'and', 'industries,', 'and', 'high', 'tariffs', 'only', 'burden', 'the', 'consumers', 'and', 'hinder', 'economic', 'growth.']","removed, and anthracite put actually, where it now is nominally, on the",tensor([[0.8517]]),6,"[tensor([[0.7743]]), tensor([[0.8173]]), tensor([[0.8295]]), tensor([[0.8379]]), tensor([[0.8416]]), tensor([[0.8517]]), tensor([[0.8234]]), tensor([[0.8278]]), tensor([[0.8168]]), tensor([[0.8068]]), tensor([[0.8102]]), tensor([[0.8063]]), tensor([[0.8140]]), tensor([[0.8160]]), tensor([[0.8068]]), tensor([[0.8017]]), tensor([[0.7946]]), tensor([[0.7870]]), tensor([[0.7872]]), tensor([[0.7813]]), tensor([[0.7840]]), tensor([[0.7866]]), tensor([[0.7741]])]",2974,2995
1505,gpt-3.5-turbo,1961 State of the Union Address ,2981,34,"into believing that either power has yielded its ambitions for world domination--ambitions which they forcefully restated only a short time ago. On the contrary, our task is to convince them","['into', 'believing', 'that', 'either', 'power', 'has', 'yielded', 'its', 'ambitions', 'for', 'world', 'domination']","['or', 'that', 'peace', 'is', 'within', 'reach', '.']","['--', 'ambitions', 'which', 'they', 'forcefully', 'restated', 'only']",1.0,"['or', 'that', 'peace', 'is', 'within', 'reach.']","--ambitions which they forcefully restated only a short time ago. On the contrary, our task is to convince them",tensor([[0.8123]]),7,"[tensor([[0.7481]]), tensor([[0.7605]]), tensor([[0.7531]]), tensor([[0.7768]]), tensor([[0.7848]]), tensor([[0.7884]]), tensor([[0.8123]])]",2980,2998
1524,gpt-3.5-turbo,1961 State of the Union Address ,2981,30,"into believing that either power has yielded its ambitions for world domination--ambitions which they forcefully restated only a short time ago. On the contrary, our task","['into', 'believing', 'that', 'either', 'power', 'has', 'yielded', 'its', 'ambitions', 'for', 'world', 'domination']","['or', 'that', 'peace', 'is', 'anything', 'more', 'than', 'a', 'temporary', 'cessation', 'of', 'hostilities', '.']","['--', 'ambitions', 'which', 'they', 'forcefully', 'restated', 'only', 'a', 'short', 'time', 'ago', '.', 'On']",0.9230769230769232,"['or', 'that', 'peace', 'is', 'anything', 'more', 'than', 'a', 'temporary', 'cessation', 'of', 'hostilities.']","--ambitions which they forcefully restated only a short time ago. On the contrary, our task",tensor([[0.7983]]),13,"[tensor([[0.7498]]), tensor([[0.7531]]), tensor([[0.7425]]), tensor([[0.7702]]), tensor([[0.7724]]), tensor([[0.7515]]), tensor([[0.7669]]), tensor([[0.7723]]), tensor([[0.7748]]), tensor([[0.7903]]), tensor([[0.7949]]), tensor([[0.7968]]), tensor([[0.7983]])]",2980,3004
1956,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2988,36,"with NASA's help, promote private sector investment in space. And as we develop the frontier of space, let us remember our responsibility to preserve our older resources here on Earth.  ","['with', 'NASA', ""'s"", 'help', ',', 'promote', 'private', 'sector', 'investment', 'in', 'space']","['and', 'exploration', '.']","['.', 'And', 'as']",1.0,"['and', 'exploration.']",". And as we develop the frontier of space, let us remember our responsibility to preserve our older resources here on Earth.  ",tensor([[0.8110]]),3,"[tensor([[0.7461]]), tensor([[0.7588]]), tensor([[0.8110]])]",2987,3000
1812,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2989,27,"NASA's help, promote private sector investment in space. And as we develop the frontier of space, let us remember our responsibility to preserve","['NASA', ""'s"", 'help', ',', 'promote', 'private', 'sector', 'investment', 'in', 'space', '.', 'And']","['to', 'inspire', 'the', 'next', 'generation', 'of', 'explorers', '.']","['as', 'we', 'develop', 'the', 'frontier', 'of', 'space', ',']",0.875,"['to', 'inspire', 'the', 'next', 'generation', 'of', 'explorers.']","as we develop the frontier of space, let us remember our responsibility to preserve",tensor([[0.8282]]),8,"[tensor([[0.7606]]), tensor([[0.7479]]), tensor([[0.7922]]), tensor([[0.8106]]), tensor([[0.7948]]), tensor([[0.8006]]), tensor([[0.8119]]), tensor([[0.8282]])]",2988,3007
1900,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2992,34,", promote private sector investment in space. And as we develop the frontier of space, let us remember our responsibility to preserve our older resources here on Earth.  Preservation of","[',', 'promote', 'private', 'sector', 'investment', 'in', 'space', '.', 'And', 'as', 'we', 'develop', 'the', 'frontier', 'of']","['knowledge', ',', 'we', 'must', 'also', 'remember', 'to', 'preserve', 'the', 'wisdom', 'of', 'the', 'past', '.', '""', '-', 'Neil', 'deGrasse', 'Tyson']","['space', ',', 'let', 'us', 'remember', 'our', 'responsibility', 'to', 'preserve', 'our', 'older', 'resources', 'here', 'on', 'Earth', '.', ' ', 'Preservation', 'of']",0.8947368421052632,"['knowledge,', 'we', 'must', 'also', 'remember', 'to', 'preserve', 'the', 'wisdom', 'of', 'the', 'past.""', '-', 'Neil', 'deGrasse', 'Tyson']","space, let us remember our responsibility to preserve our older resources here on Earth.  Preservation of",tensor([[0.9022]]),9,"[tensor([[0.7805]]), tensor([[0.8090]]), tensor([[0.8290]]), tensor([[0.8235]]), tensor([[0.8364]]), tensor([[0.8581]]), tensor([[0.8593]]), tensor([[0.8994]]), tensor([[0.9022]]), tensor([[0.8877]]), tensor([[0.8927]]), tensor([[0.8927]]), tensor([[0.8791]]), tensor([[0.8824]]), tensor([[0.8718]]), tensor([[0.8755]]), tensor([[0.8855]])]",2991,3024
1946,gpt-3.5-turbo,1984 State of the Union Address Ronald Reagan ,2999,24,". And as we develop the frontier of space, let us remember our responsibility to preserve our older resources here on Earth.","['.', 'And', 'as', 'we', 'develop', 'the', 'frontier', 'of']","['knowledge', ',', 'we', 'must', 'never', 'forget', 'that', 'wisdom', 'is', 'not', 'the', 'product', 'of', 'a', 'single', 'mind']","['space', ',', 'let', 'us', 'remember', 'our', 'responsibility', 'to', 'preserve', 'our', 'older', 'resources', 'here', 'on', 'Earth', '.']",0.9375,"['knowledge,', 'we', 'must', 'never', 'forget', 'that', 'wisdom', 'is', 'not', 'the', 'product', 'of', 'a', 'single', 'mind,', 'but', 'the', 'collective', 'effort', 'of', 'many.']","space, let us remember our responsibility to preserve our older resources here on Earth.",tensor([[0.8274]]),8,"[tensor([[0.7661]]), tensor([[0.7934]]), tensor([[0.8234]]), tensor([[0.8215]]), tensor([[0.7728]]), tensor([[0.8234]]), tensor([[0.8266]]), tensor([[0.8274]]), tensor([[0.8255]]), tensor([[0.8087]]), tensor([[0.8035]]), tensor([[0.7999]]), tensor([[0.8124]]), tensor([[0.8105]]), tensor([[0.8030]]), tensor([[0.8121]]), tensor([[0.8080]]), tensor([[0.8083]]), tensor([[0.8062]]), tensor([[0.8046]]), tensor([[0.8035]]), tensor([[0.8078]])]",2998,3021
1484,gpt-3.5-turbo,1961 State of the Union Address ,3004,20,". On the contrary, our task is to convince them that aggression and subversion will not be profitable routes","['.', 'On', 'the', 'contrary', ',', 'our', 'task', 'is']","['to', 'become', 'better', 'versions', 'of', 'ourselves', 'every', 'day', ',', 'to', 'learn', 'from']","['to', 'convince', 'them', 'that', 'aggression', 'and', 'subversion', 'will', 'not', 'be', 'profitable', 'routes']",0.9166666666666666,"['to', 'become', 'better', 'versions', 'of', 'ourselves', 'every', 'day,', 'to', 'learn', 'from', 'our', 'mistakes,', 'and', 'to', 'never', 'stop', 'growing.']",to convince them that aggression and subversion will not be profitable routes,tensor([[0.8201]]),17,"[tensor([[0.7645]]), tensor([[0.7830]]), tensor([[0.7832]]), tensor([[0.7945]]), tensor([[0.8026]]), tensor([[0.8139]]), tensor([[0.8159]]), tensor([[0.8093]]), tensor([[0.7977]]), tensor([[0.8009]]), tensor([[0.8086]]), tensor([[0.8118]]), tensor([[0.8098]]), tensor([[0.8076]]), tensor([[0.8062]]), tensor([[0.8064]]), tensor([[0.8201]]), tensor([[0.8036]]), tensor([[0.7990]])]",3003,3022
1385,gpt-3.5-turbo,1801 State of the Union Address ,3015,21,depending on Executive will or designated by the court or by officers dependent on them. I can not omit recommending,"['depending', 'on', 'Executive', 'will', 'or', 'designated', 'by']","['the', 'people', ""'s"", 'elected', 'representatives', '.']","['the', 'court', 'or', 'by', 'officers', 'dependent']",0.8333333333333334,"['the', ""people's"", 'elected', 'representatives.']",the court or by officers dependent on them. I can not omit recommending,tensor([[0.8160]]),2,"[tensor([[0.7928]]), tensor([[0.8160]]), tensor([[0.7960]]), tensor([[0.7809]]), tensor([[0.7975]])]",3014,3026
241,gpt-3.5-turbo,2007 State of the Union Address George W. Bush ,3016,27,"much clearer view of the nature of this enemy. Al Qaeda and its followers are Sunni extremists, possessed by hatred and commanded by a harsh","['much', 'clearer', 'view', 'of', 'the', 'nature']","['of', 'our', 'universe', 'than', 'we', 'had', 'a', 'hundred', 'years', 'ago', '.']","['of', 'this', 'enemy', '.', 'Al', 'Qaeda', 'and', 'its', 'followers', 'are', 'Sunni']",0.9090909090909092,"['of', 'our', 'universe', 'than', 'we', 'had', 'a', 'hundred', 'years', 'ago.']","of this enemy. Al Qaeda and its followers are Sunni extremists, possessed by hatred and commanded by a harsh",tensor([[0.7861]]),2,"[tensor([[0.7284]]), tensor([[0.7861]]), tensor([[0.7848]]), tensor([[0.7633]]), tensor([[0.7577]]), tensor([[0.7606]]), tensor([[0.7572]]), tensor([[0.7634]]), tensor([[0.7559]]), tensor([[0.7605]]), tensor([[0.7658]])]",3015,3031
658,gpt-3.5-turbo,1902 State of the Union Address Theodore Roosevelt ,3022,34,"people. Interest rates are a potent factor in business activity, and in order that these rates may be equalized to meet the varying needs of the seasons and of widely separated communities","['people', '.', 'Interest', 'rates', 'are', 'a', 'potent', 'factor', 'in', 'business', 'activity', ',', 'and', 'in', 'order', 'that']","['the', 'economy', 'may', 'be', 'healthy', ',', 'they', 'must', 'be', 'kept', 'at', 'a', 'reasonable', 'level', '.']","['these', 'rates', 'may', 'be', 'equalized', 'to', 'meet', 'the', 'varying', 'needs', 'of', 'the', 'seasons', 'and', 'of']",0.8666666666666667,"['the', 'economy', 'may', 'be', 'healthy,', 'they', 'must', 'be', 'kept', 'at', 'a', 'reasonable', 'level.']",these rates may be equalized to meet the varying needs of the seasons and of widely separated communities,tensor([[0.8326]]),5,"[tensor([[0.7402]]), tensor([[0.7605]]), tensor([[0.7707]]), tensor([[0.8160]]), tensor([[0.8326]]), tensor([[0.8201]]), tensor([[0.8122]]), tensor([[0.8150]]), tensor([[0.8158]]), tensor([[0.8148]]), tensor([[0.8153]]), tensor([[0.8224]]), tensor([[0.8206]]), tensor([[0.8080]])]",3021,3051
1585,gpt-3.5-turbo,1961 State of the Union Address ,3029,34,"Open and peaceful competition--for prestige, for markets, for scientific achievement, even for men's minds--is something else again. For if Freedom and Communism were to compete","['Open', 'and', 'peaceful', 'competition', '--']","['is', 'the', 'key', 'to', 'unlocking', 'innovation', 'and', 'progress', '.']","['for', 'prestige', ',', 'for', 'markets', ',', 'for', 'scientific', 'achievement']",1.0,"['is', 'the', 'key', 'to', 'unlocking', 'innovation', 'and', 'progress.']","for prestige, for markets, for scientific achievement, even for men's minds--is something else again. For if Freedom and Communism were to compete",tensor([[0.8180]]),9,"[tensor([[0.7803]]), tensor([[0.7696]]), tensor([[0.7600]]), tensor([[0.7503]]), tensor([[0.7703]]), tensor([[0.7807]]), tensor([[0.7856]]), tensor([[0.7957]]), tensor([[0.8180]])]",3028,3041
1568,gpt-3.5-turbo,1961 State of the Union Address ,3031,36,"peaceful competition--for prestige, for markets, for scientific achievement, even for men's minds--is something else again. For if Freedom and Communism were to compete for man's allegiance","['peaceful', 'competition', '--', 'for', 'prestige', ',', 'for', 'markets', ',', 'for', 'scientific']","['knowledge', '--', 'is', 'one', 'of', 'humanity', ""'s"", 'most', 'creative', 'endeavors', '.']","['achievement', ',', 'even', 'for', 'men', ""'s"", 'minds', '--', 'is', 'something', 'else']",1.0,"['knowledge--is', 'one', 'of', ""humanity's"", 'most', 'creative', 'endeavors.']","achievement, even for men's minds--is something else again. For if Freedom and Communism were to compete for man's allegiance",tensor([[0.7982]]),5,"[tensor([[0.7649]]), tensor([[0.7835]]), tensor([[0.7851]]), tensor([[0.7852]]), tensor([[0.7982]]), tensor([[0.7953]]), tensor([[0.7912]]), tensor([[0.7914]])]",3030,3051
