,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1836,gpt-3.5-turbo,CHAPTER ONE,4081,28,". He held it up. “Here we are.”
“What will it do?” Jake asked.
“Iron kills demons,” Cob’s voice was","['.', ' He', ' held', ' it', ' up', '.', ' “']","['I', ' have', ' a', ' dream', ' that', ' one', ' day', ' little', ' black', ' boys', ' and', ' girls', ' will', ' be', ' able', ' to', ' join', ' hands', ' with', ' little', ' white']","['Here', ' we', ' are', '.”\n', '“What', ' will', ' it', ' do', '?”', ' Jake', ' asked', '.\n', '“I', 'ron', ' kills', ' demons', ',”', ' Cob', '’s', ' voice', ' was']",1.0,"I have a dream that one day little black boys and girls will be able to join hands with little white boys and girls as sisters and brothers.""","Here we are.”
“What will it do?” Jake asked.
“Iron kills demons,” Cob’s voice was",tensor([[0.7758]]),17,"[tensor([[0.7404]]), tensor([[0.7611]]), tensor([[0.7649]]), tensor([[0.7519]]), tensor([[0.7643]]), tensor([[0.7517]]), tensor([[0.7513]]), tensor([[0.7506]]), tensor([[0.7486]]), tensor([[0.7614]]), tensor([[0.7673]]), tensor([[0.7683]]), tensor([[0.7665]]), tensor([[0.7723]]), tensor([[0.7709]]), tensor([[0.7716]]), tensor([[0.7758]]), tensor([[0.7751]]), tensor([[0.7739]]), tensor([[0.7752]]), tensor([[0.7749]]), tensor([[0.7686]]), tensor([[0.7680]]), tensor([[0.7729]]), tensor([[0.7685]]), tensor([[0.7723]]), tensor([[0.7687]]), tensor([[0.7742]]), tensor([[0.7691]])]",4080,4107
681,gpt-3.5-turbo,Game of Thrones,4087,39," the 
rest of the litter was grey. His eyes were as red as the blood of the ragged man who had died that 
morning. Bran thought it curious that this pup alone would","[' the', ' \n', 'rest', ' of', ' the', ' litter', ' was', ' grey', '.', ' His', ' eyes', ' were', ' as', ' red']","['as', ' the', ' sunset', ',', ' and', ' his', ' heart', ' was', ' as', ' black', ' as', ' night', '.']","[' as', ' the', ' blood', ' of', ' the', ' rag', 'ged', ' man', ' who', ' had', ' died', ' that', ' \n']",0.9230769230769232,"as the sunset, and his heart was as black as night."," as the blood of the ragged man who had died that 
morning. Bran thought it curious that this pup alone would",tensor([[0.8104]]),11,"[tensor([[0.7544]]), tensor([[0.7618]]), tensor([[0.7758]]), tensor([[0.7466]]), tensor([[0.7458]]), tensor([[0.7559]]), tensor([[0.7920]]), tensor([[0.7919]]), tensor([[0.7970]]), tensor([[0.8046]]), tensor([[0.8104]]), tensor([[0.8056]])]",4086,4112
1992,gpt-3.5-turbo,CHAPTER ONE,4087,27," “Here we are.”
“What will it do?” Jake asked.
“Iron kills demons,” Cob’s voice was uncertain, “but this","[' “', 'Here', ' we', ' are', '.”\n', '“What', ' will']","['we', ' do', ' with', ' this', ' one', ' precious', ' life', '?”', ' -', ' Mary', ' Oliver']","[' it', ' do', '?”', ' Jake', ' asked', '.\n', '“I', 'ron', ' kills', ' demons', ',”']",0.9090909090909092,we do with this one precious life?” - Mary Oliver," it do?” Jake asked.
“Iron kills demons,” Cob’s voice was uncertain, “but this",tensor([[0.7840]]),8,"[tensor([[0.7423]]), tensor([[0.7491]]), tensor([[0.7595]]), tensor([[0.7467]]), tensor([[0.7420]]), tensor([[0.7494]]), tensor([[0.7500]]), tensor([[0.7840]]), tensor([[0.7837]]), tensor([[0.7808]]), tensor([[0.7784]])]",4086,4103
1016,gpt-3.5-turbo,American God's,4087,24," what? 
Twenty-five? Twenty-eight?” 
“Thirty-two, sir.” 
“And what are you? A sp","[' what', '?', ' \n', 'Twenty', '-five', '?', ' Twenty', '-eight', '?”', ' \n', '“', 'Thirty']","['-one', ',”', ' said', ' the', ' stranger', ',', ' smiling', '.']","['-two', ',', ' sir', '.”', ' \n', '“And', ' what', ' are']",1.0,"-one,” said the stranger, smiling.","-two, sir.” 
“And what are you? A sp",tensor([[0.8535]]),2,"[tensor([[0.7627]]), tensor([[0.8535]]), tensor([[0.8413]]), tensor([[0.8439]]), tensor([[0.8297]]), tensor([[0.8083]])]",4086,4105
1884,gpt-3.5-turbo,CHAPTER ONE,4088,29,"Here we are.”
“What will it do?” Jake asked.
“Iron kills demons,” Cob’s voice was uncertain, “but this one’s already","['Here', ' we', ' are', '.”\n', '“What', ' will', ' it', ' do', '?”', ' Jake', ' asked', '.\n', '“I', 'ron']","['is', ' full', ' of', ' imp', 'urities', ' that', ' weaken', ' it', ';', ' through', ' forging', ',', ' it', ' becomes', ' steel']","[' kills', ' demons', ',”', ' Cob', '’s', ' voice', ' was', ' uncertain', ',', ' “', 'but', ' this', ' one', '’s', ' already']",1.0,"is full of impurities that weaken it; through forging, it becomes steel and is transformed into a razor-sharp sword. Human beings develop in the same fashion."," kills demons,” Cob’s voice was uncertain, “but this one’s already",tensor([[0.7857]]),2,"[tensor([[0.7470]]), tensor([[0.7857]]), tensor([[0.7563]]), tensor([[0.7656]]), tensor([[0.7775]]), tensor([[0.7717]]), tensor([[0.7667]]), tensor([[0.7819]]), tensor([[0.7723]]), tensor([[0.7760]]), tensor([[0.7783]]), tensor([[0.7802]]), tensor([[0.7718]]), tensor([[0.7698]]), tensor([[0.7683]]), tensor([[0.7716]]), tensor([[0.7681]]), tensor([[0.7665]]), tensor([[0.7765]]), tensor([[0.7749]]), tensor([[0.7802]]), tensor([[0.7733]]), tensor([[0.7751]]), tensor([[0.7679]]), tensor([[0.7650]]), tensor([[0.7741]]), tensor([[0.7722]])]",4087,4115
753,gpt-3.5-turbo,Game of Thrones,4089,22,rest of the litter was grey. His eyes were as red as the blood of the ragged man who had,"['rest', ' of', ' the', ' litter', ' was', ' grey', '.', ' His', ' eyes', ' were']","['as', ' blue', ' as', ' the', ' sky', ',', ' and', ' his', ' hair', ' was', ' as', ' golden']","[' as', ' red', ' as', ' the', ' blood', ' of', ' the', ' rag', 'ged', ' man', ' who', ' had']",0.8333333333333334,"as blue as the sky, and his hair was as golden as the sun.", as red as the blood of the ragged man who had,tensor([[0.8350]]),11,"[tensor([[0.7621]]), tensor([[0.8019]]), tensor([[0.7845]]), tensor([[0.8050]]), tensor([[0.8120]]), tensor([[0.7924]]), tensor([[0.7916]]), tensor([[0.8102]]), tensor([[0.8117]]), tensor([[0.8256]]), tensor([[0.8350]]), tensor([[0.8100]]), tensor([[0.8174]]), tensor([[0.8186]]), tensor([[0.7958]])]",4088,4109
769,gpt-3.5-turbo,Game of Thrones,4090,33," of the litter was grey. His eyes were as red as the blood of the ragged man who had died that 
morning. Bran thought it curious that this","[' of', ' the', ' litter', ' was', ' grey']","['and', ' fluffy', ',', ' with', ' eyes', ' as', ' bright', ' as', ' stars', '.']","['.', ' His', ' eyes', ' were', ' as', ' red', ' as', ' the', ' blood', ' of']",0.9,"and fluffy, with eyes as bright as stars.",". His eyes were as red as the blood of the ragged man who had died that 
morning. Bran thought it curious that this",tensor([[0.7922]]),6,"[tensor([[0.7489]]), tensor([[0.7735]]), tensor([[0.7508]]), tensor([[0.7405]]), tensor([[0.7844]]), tensor([[0.7922]]), tensor([[0.7833]]), tensor([[0.7916]]), tensor([[0.7754]])]",4089,4103
852,gpt-3.5-turbo,The Poppy War,4091,35,"Rin, I couldn’t take your tuition money in good
faith.”
That posed a second problem. She steeled her nerve and looked him in
the eye.","['R', 'in', ',', ' I', ' couldn', '’t', ' take', ' your', ' tuition', ' money']","['and', ' use', ' it', ' to', ' buy', ' a', ' car', '.', ' I', ' had', ' to', ' use', ' it', ' to', ' pay', ' off', ' my', ' gambling', ' debts', '.']","[' in', ' good', '\n', 'faith', '.”\n', 'That', ' posed', ' a', ' second', ' problem', '.', ' She', ' st', 'ee', 'led', ' her', ' nerve', ' and', ' looked', ' him']",1.0,and use it to buy a car. I had to use it to pay off my gambling debts.," in good
faith.”
That posed a second problem. She steeled her nerve and looked him in
the eye.",tensor([[0.7792]]),5,"[tensor([[0.7506]]), tensor([[0.7727]]), tensor([[0.7766]]), tensor([[0.7739]]), tensor([[0.7792]]), tensor([[0.7572]]), tensor([[0.7699]]), tensor([[0.7292]]), tensor([[0.7444]]), tensor([[0.7575]]), tensor([[0.7688]]), tensor([[0.7632]]), tensor([[0.7623]]), tensor([[0.7606]]), tensor([[0.7648]]), tensor([[0.7655]]), tensor([[0.7593]]), tensor([[0.7764]]), tensor([[0.7744]])]",4090,4119
1601,gpt-3.5-turbo,The Blade Itself,4096,25," spared. Exile
in Angland is not so bad as they would have you believe. There is still pleasure to
","[' spared', '.', ' Ex', 'ile', '\n', 'in', ' Ang', 'land', ' is']","['a', ' fate', ' worse', ' than', ' death', '.']","[' not', ' so', ' bad', ' as', ' they', ' would']",1.0,a fate worse than death.," not so bad as they would have you believe. There is still pleasure to
",tensor([[0.8146]]),2,"[tensor([[0.7808]]), tensor([[0.8146]]), tensor([[0.7782]]), tensor([[0.7835]]), tensor([[0.7931]]), tensor([[0.8114]])]",4095,4109
773,gpt-3.5-turbo,Game of Thrones,4098,32," were as red as the blood of the ragged man who had died that 
morning. Bran thought it curious that this pup alone would have opened his eyes","[' were', ' as', ' red', ' as', ' the', ' blood', ' of', ' the', ' rag', 'ged', ' man', ' who', ' had', ' died', ' that']","['day', '.']","[' \n', 'mor']",1.0,day.," 
morning. Bran thought it curious that this pup alone would have opened his eyes",tensor([[0.7910]]),2,"[tensor([[0.7677]]), tensor([[0.7910]])]",4097,4113
567,gpt-3.5-turbo,The Night Circus,4099,28," leeway as far as venue is concerned. An element of surprise, if you
will. I am acquainted with a theatrical producer here in","[' le', 'eway', ' as', ' far', ' as', ' venue', ' is', ' concerned', '.']","['""', 'Success', ' is', ' not', ' final', ',', ' failure', ' is', ' not', ' fatal', ':', ' It', ' is', ' the', ' courage', ' to', ' continue', ' that', ' counts']","[' An', ' element', ' of', ' surprise', ',', ' if', ' you', '\n', 'will', '.', ' I', ' am', ' acquainted', ' with', ' a', ' theatrical', ' producer', ' here', ' in']",1.0,"""Success is not final, failure is not fatal: It is the courage to continue that counts."" - Winston Churchill"," An element of surprise, if you
will. I am acquainted with a theatrical producer here in",tensor([[0.8087]]),12,"[tensor([[0.7658]]), tensor([[0.7863]]), tensor([[0.7993]]), tensor([[0.7813]]), tensor([[0.8025]]), tensor([[0.7984]]), tensor([[0.8006]]), tensor([[0.7909]]), tensor([[0.7905]]), tensor([[0.8018]]), tensor([[0.8030]]), tensor([[0.8087]]), tensor([[0.7852]]), tensor([[0.7917]]), tensor([[0.7790]]), tensor([[0.7803]]), tensor([[0.7704]]), tensor([[0.7762]]), tensor([[0.7716]]), tensor([[0.7700]])]",4098,4125
276,gpt-3.5-turbo,Circe,4101,35," on each other like snakes
polishing their scales. My sister said, “And how were our father’s golden heifers?”
“Beautiful.”
Perses laughed. “","[' on', ' each', ' other', ' like', ' snakes', '\n', 'pol', 'ishing']","['the', ' mirror', ' of', ' the', ' heart', ' until', ' it', ' reflects', ' every', ' beauty', '.']","[' their', ' scales', '.', ' My', ' sister', ' said', ',', ' “', 'And', ' how', ' were']",1.0,the mirror of the heart until it reflects every beauty.," their scales. My sister said, “And how were our father’s golden heifers?”
“Beautiful.”
Perses laughed. “",tensor([[0.7891]]),11,"[tensor([[0.7664]]), tensor([[0.7871]]), tensor([[0.7675]]), tensor([[0.7608]]), tensor([[0.7502]]), tensor([[0.7463]]), tensor([[0.7624]]), tensor([[0.7651]]), tensor([[0.7723]]), tensor([[0.7678]]), tensor([[0.7891]])]",4100,4118
1693,gpt-3.5-turbo,The Blade Itself,4101,40,"in Angland is not so bad as they would have you believe. There is still pleasure to
be had from life there, and the satisfaction of a day of honest work, in the service
","['in', ' Ang', 'land', ' is', ' not', ' so', ' bad', ' as', ' they', ' would', ' have', ' you', ' believe', '.', ' There', ' is', ' still', ' pleasure', ' to', '\n']","['be', ' found', ' in', ' the', ' simple', ' things', ',', ' like', ' a', ' warm', ' cup', ' of', ' tea', ' on', ' a', ' rainy', ' day', ' or', ' the', ' laughter']","['be', ' had', ' from', ' life', ' there', ',', ' and', ' the', ' satisfaction', ' of', ' a', ' day', ' of', ' honest', ' work', ',', ' in', ' the', ' service', '\n']",0.9,"be found in the simple things, like a warm cup of tea on a rainy day or the laughter of loved ones.","be had from life there, and the satisfaction of a day of honest work, in the service
",tensor([[0.8416]]),22,"[tensor([[0.7536]]), tensor([[0.7811]]), tensor([[0.7963]]), tensor([[0.7970]]), tensor([[0.8046]]), tensor([[0.8148]]), tensor([[0.8119]]), tensor([[0.8160]]), tensor([[0.8219]]), tensor([[0.8333]]), tensor([[0.8175]]), tensor([[0.8208]]), tensor([[0.8213]]), tensor([[0.8238]]), tensor([[0.8204]]), tensor([[0.8203]]), tensor([[0.8311]]), tensor([[0.8257]]), tensor([[0.8248]]), tensor([[0.8353]]), tensor([[0.8309]]), tensor([[0.8416]]), tensor([[0.8381]])]",4100,4139
917,gpt-3.5-turbo,The Poppy War,4107,36," posed a second problem. She steeled her nerve and looked him in
the eye. “That’s okay. I can’t pay tuition.”
He balked visibly.
“I","[' posed', ' a', ' second', ' problem', '.', ' She', ' st', 'ee', 'led', ' her', ' nerve']","['and', ' said', ',', ' ""', 'I', ' am', ' no', ' bird', ';', ' and', ' no', ' net', ' ens', 'na', 'res', ' me', ':', ' I', ' am', ' a', ' free', ' human', ' being', ' with', ' an']","[' and', ' looked', ' him', ' in', '\n', 'the', ' eye', '.', ' “', 'That', '’s', ' okay', '.', ' I', ' can', '’t', ' pay', ' tuition', '.”\n', 'He', ' balk', 'ed', ' visibly', '.\n', '“I']",1.0,"and said, ""I am no bird; and no net ensnares me: I am a free human being with an independent will."""," and looked him in
the eye. “That’s okay. I can’t pay tuition.”
He balked visibly.
“I",tensor([[0.8519]]),6,"[tensor([[0.7340]]), tensor([[0.7804]]), tensor([[0.8257]]), tensor([[0.8310]]), tensor([[0.8343]]), tensor([[0.8519]]), tensor([[0.8378]]), tensor([[0.8356]]), tensor([[0.8378]]), tensor([[0.8267]]), tensor([[0.8253]]), tensor([[0.8262]]), tensor([[0.8290]]), tensor([[0.8283]]), tensor([[0.8340]]), tensor([[0.8346]]), tensor([[0.8267]]), tensor([[0.8243]]), tensor([[0.8254]]), tensor([[0.8308]]), tensor([[0.8256]]), tensor([[0.8231]])]",4106,4141
1506,gpt-3.5-turbo,The Lord of the Rings,4112,30," other people on their own birthdays.
Not very expensive ones, as a rule, and not so lavishly as on this
occasion; but it was","[' other', ' people', ' on', ' their', ' own', ' birthdays', '.\n']","['The', ' only', ' way', ' to', ' do', ' great', ' work', ' is', ' to', ' love', ' what', ' you', ' do', '.']","['Not', ' very', ' expensive', ' ones', ',', ' as', ' a', ' rule', ',', ' and', ' not', ' so', ' lav', 'ishly']",1.0,The only way to do great work is to love what you do.,"Not very expensive ones, as a rule, and not so lavishly as on this
occasion; but it was",tensor([[0.7807]]),1,"[tensor([[0.7807]]), tensor([[0.7670]]), tensor([[0.7656]]), tensor([[0.7451]]), tensor([[0.7488]]), tensor([[0.7574]]), tensor([[0.7581]]), tensor([[0.7590]]), tensor([[0.7542]]), tensor([[0.7507]]), tensor([[0.7445]]), tensor([[0.7457]]), tensor([[0.7446]]), tensor([[0.7260]])]",4111,4131
1221,gpt-3.5-turbo,Six of Crows,4114,23," For a moment she sat,
waiting, lips pressed together.
“Is it just jurda?” she asked hopefully.","[' For', ' a', ' moment', ' she', ' sat']","['in', ' silence', ',', ' then', ' said', ',', ' ""', 'I', ' declare', ' after', ' all', ' there', ' is', ' no', ' enjoyment', ' like', ' reading', '!']","[',\n', 'waiting', ',', ' lips', ' pressed', ' together', '.\n', '“', 'Is', ' it', ' just', ' jur', 'da', '?”', ' she', ' asked', ' hopefully', '.']",0.9444444444444444,"in silence, then said, ""I declare after all there is no enjoyment like reading! How much sooner one tires of any thing than of a book! When I have a house of my own, I shall be miserable if I have not an excellent library."" - Jane Austen, Pride and Prejudice",",
waiting, lips pressed together.
“Is it just jurda?” she asked hopefully.",tensor([[0.8187]]),5,"[tensor([[0.7723]]), tensor([[0.7571]]), tensor([[0.8147]]), tensor([[0.8137]]), tensor([[0.8187]]), tensor([[0.8140]]), tensor([[0.7944]]), tensor([[0.7996]]), tensor([[0.8013]]), tensor([[0.8012]]), tensor([[0.8079]]), tensor([[0.8068]]), tensor([[0.7876]]), tensor([[0.7955]]), tensor([[0.7844]]), tensor([[0.7919]]), tensor([[0.7941]]), tensor([[0.8022]]), tensor([[0.8022]]), tensor([[0.8015]]), tensor([[0.8012]]), tensor([[0.7991]]), tensor([[0.7955]]), tensor([[0.7955]]), tensor([[0.7971]]), tensor([[0.7971]]), tensor([[0.7912]]), tensor([[0.7907]]), tensor([[0.7925]]), tensor([[0.7913]]), tensor([[0.7933]]), tensor([[0.7860]]), tensor([[0.7875]]), tensor([[0.7888]]), tensor([[0.7873]]), tensor([[0.7870]]), tensor([[0.7799]]), tensor([[0.7795]]), tensor([[0.7713]]), tensor([[0.7753]]), tensor([[0.7747]]), tensor([[0.7721]]), tensor([[0.7713]]), tensor([[0.7754]]), tensor([[0.7712]]), tensor([[0.7709]]), tensor([[0.7690]]), tensor([[0.7802]]), tensor([[0.7787]]), tensor([[0.7824]]), tensor([[0.7742]]), tensor([[0.7866]])]",4113,4135
1305,gpt-3.5-turbo,Six of Crows,4121,31,", lips pressed together.
“Is it just jurda?” she asked hopefully. Joost found himself hoping, too.
Jurda was nothing to fear,","[',', ' lips', ' pressed', ' together', '.\n', '“', 'Is']","['it', ' not', ' enough', ' to', ' know', ' that', ' all', ' men', ' are', ' brothers', '?']","[' it', ' just', ' jur', 'da', '?”', ' she', ' asked', ' hopefully', '.', ' Jo', 'ost']",1.0,it not enough to know that all men are brothers?," it just jurda?” she asked hopefully. Joost found himself hoping, too.
Jurda was nothing to fear,",tensor([[0.7680]]),10,"[tensor([[0.7521]]), tensor([[0.7384]]), tensor([[0.7620]]), tensor([[0.7405]]), tensor([[0.7508]]), tensor([[0.7626]]), tensor([[0.7538]]), tensor([[0.7667]]), tensor([[0.7640]]), tensor([[0.7680]]), tensor([[0.7554]])]",4120,4137
984,gpt-3.5-turbo,The Poppy War,4127,25,"That’s okay. I can’t pay tuition.”
He balked visibly.
“I don’t make anything at the store,” Rin","['That', '’s', ' okay', '.', ' I', ' can']","['generate', ' quotes', ' for', ' you', '.', ' Just', ' let', ' me', ' know', ' what', ' kind', ' of', ' quotes', ' you', ""'re"", ' looking', ' for', ',', ' and']","['’t', ' pay', ' tuition', '.”\n', 'He', ' balk', 'ed', ' visibly', '.\n', '“I', ' don', '’t', ' make', ' anything', ' at', ' the', ' store', ',”', ' Rin']",1.0,"generate quotes for you. Just let me know what kind of quotes you're looking for, and I'll do my best to provide them.","’t pay tuition.”
He balked visibly.
“I don’t make anything at the store,” Rin",tensor([[0.8165]]),23,"[tensor([[0.7587]]), tensor([[0.7673]]), tensor([[0.7961]]), tensor([[0.7987]]), tensor([[0.8049]]), tensor([[0.8034]]), tensor([[0.8016]]), tensor([[0.7998]]), tensor([[0.8095]]), tensor([[0.8065]]), tensor([[0.8066]]), tensor([[0.8067]]), tensor([[0.8123]]), tensor([[0.8143]]), tensor([[0.8117]]), tensor([[0.8074]]), tensor([[0.8095]]), tensor([[0.8091]]), tensor([[0.8129]]), tensor([[0.8104]]), tensor([[0.8142]]), tensor([[0.8140]]), tensor([[0.8165]]), tensor([[0.8082]])]",4126,4150
893,gpt-3.5-turbo,The Poppy War,4127,22,"That’s okay. I can’t pay tuition.”
He balked visibly.
“I don’t make anything at the","['That', '’s', ' okay', '.', ' I', ' can', '’t', ' pay', ' tuition', '.”\n', 'He']","['said', ',', ' “', 'I', ' can', '’t', ' pay', ' tuition', ',', ' but', ' I']","[' balk', 'ed', ' visibly', '.\n', '“I', ' don', '’t', ' make', ' anything', ' at', ' the']",1.0,"said, “I can’t pay tuition, but I can teach you everything I know.”"," balked visibly.
“I don’t make anything at the",tensor([[0.8503]]),7,"[tensor([[0.7810]]), tensor([[0.7956]]), tensor([[0.8239]]), tensor([[0.8400]]), tensor([[0.8479]]), tensor([[0.8462]]), tensor([[0.8503]]), tensor([[0.8496]]), tensor([[0.8358]]), tensor([[0.8273]]), tensor([[0.8110]]), tensor([[0.8201]]), tensor([[0.8226]]), tensor([[0.8027]])]",4126,4147
745,gpt-3.5-turbo,Game of Thrones,4129,27," eyes while the others 
were still blind. 
""An albino,"" Theon Greyjoy said with wry amusement. ""This","[' eyes', ' while', ' the', ' others', ' \n', 'were', ' still']","['blind', ',', ' and', ' to', ' make', ' them', ' see', '.']","[' blind', '.', ' \n', '""', 'An', ' alb', 'ino', ',""']",1.0,"blind, and to make them see."," blind. 
""An albino,"" Theon Greyjoy said with wry amusement. ""This",tensor([[0.8377]]),2,"[tensor([[0.7672]]), tensor([[0.8377]]), tensor([[0.8376]]), tensor([[0.8309]]), tensor([[0.8157]]), tensor([[0.8150]]), tensor([[0.8089]])]",4128,4142
609,gpt-3.5-turbo,Game of Thrones,4132,26," others 
were still blind. 
""An albino,"" Theon Greyjoy said with wry amusement. ""This one will","[' others', ' \n', 'were', ' still', ' blind', '.', ' \n', '""', 'An']","['in', 'justice', ' anywhere', ' is', ' a', ' threat', ' to', ' justice', ' everywhere', '.""', ' -', ' Martin', ' Luther', ' King', ' Jr', '.']","[' alb', 'ino', ',""', ' The', 'on', ' Grey', 'joy', ' said', ' with', ' w', 'ry', ' amusement', '.', ' ""', 'This', ' one']",1.0,"injustice anywhere is a threat to justice everywhere."" - Martin Luther King Jr."," albino,"" Theon Greyjoy said with wry amusement. ""This one will",tensor([[0.7990]]),14,"[tensor([[0.7724]]), tensor([[0.7550]]), tensor([[0.7623]]), tensor([[0.7621]]), tensor([[0.7628]]), tensor([[0.7654]]), tensor([[0.7642]]), tensor([[0.7648]]), tensor([[0.7693]]), tensor([[0.7699]]), tensor([[0.7978]]), tensor([[0.7921]]), tensor([[0.7925]]), tensor([[0.7990]])]",4131,4155
429,gpt-3.5-turbo,The Night Circus,4133,23," staging the unusual. I shall drop a few hints when the timecomes, and I am certain he will come up","[' staging', ' the', ' unusual', '.', ' I', ' shall', ' drop', ' a', ' few', ' hints', ' when']","['it', ' is', ' really', ' necessary', ',', ' but', ' I', ' rely', ' on', ' the', ' reader', ""'s""]","[' the', ' time', 'comes', ',', ' and', ' I', ' am', ' certain', ' he', ' will', ' come', ' up']",0.9166666666666666,"it is really necessary, but I rely on the reader's imagination to complete the picture and make the story their own."," the timecomes, and I am certain he will come up",tensor([[0.8081]]),14,"[tensor([[0.7579]]), tensor([[0.7578]]), tensor([[0.7688]]), tensor([[0.7667]]), tensor([[0.7872]]), tensor([[0.7821]]), tensor([[0.7985]]), tensor([[0.7942]]), tensor([[0.7931]]), tensor([[0.7983]]), tensor([[0.7956]]), tensor([[0.8039]]), tensor([[0.8038]]), tensor([[0.8081]]), tensor([[0.8080]]), tensor([[0.8046]]), tensor([[0.8044]]), tensor([[0.8036]]), tensor([[0.8045]]), tensor([[0.8018]]), tensor([[0.8023]]), tensor([[0.7953]])]",4132,4154
1463,gpt-3.5-turbo,The Lord of the Rings,4143,35," a bad system. Actually in Hobbiton and
Bywater every day in the year was somebody’s birthday, so that every
hobbit in those parts had a","[' a', ' bad', ' system', '.', ' Actually', ' in', ' Hob', 'bit', 'on', ' and', '\n', 'By', 'water', ' every', ' day', ' in', ' the']","['Sh', 'ire', ' was', ' a', ' day', ' that', ' ought', ' to', ' be', ' noted', ' in', ' the', ' Red', ' Book', ',', ' but', ' they', ' were']","[' year', ' was', ' somebody', '’s', ' birthday', ',', ' so', ' that', ' every', '\n', 'h', 'ob', 'bit', ' in', ' those', ' parts', ' had', ' a']",1.0,"Shire was a day that ought to be noted in the Red Book, but they were not, because Hobbits do not like dates."," year was somebody’s birthday, so that every
hobbit in those parts had a",tensor([[0.8573]]),21,"[tensor([[0.7389]]), tensor([[0.7751]]), tensor([[0.8180]]), tensor([[0.8299]]), tensor([[0.8349]]), tensor([[0.8479]]), tensor([[0.8450]]), tensor([[0.8416]]), tensor([[0.8398]]), tensor([[0.8353]]), tensor([[0.8407]]), tensor([[0.8453]]), tensor([[0.8340]]), tensor([[0.8349]]), tensor([[0.8434]]), tensor([[0.8460]]), tensor([[0.8453]]), tensor([[0.8256]]), tensor([[0.8373]]), tensor([[0.8572]]), tensor([[0.8573]]), tensor([[0.8530]]), tensor([[0.8508]]), tensor([[0.8441]])]",4142,4176
1710,gpt-3.5-turbo,The Blade Itself,4143,30," King. Confess!’ Rews stared at the floor, licking at his tooth. Glokta sat
back and sighed.
‘Or not,’","[' King', '.', ' Conf', 'ess', '!’', ' R', 'ews', ' stared', ' at', ' the', ' floor', ',', ' licking', ' at']","['his', ' dry', ' lips', '.', "" '"", 'I', ' confess', "",'"", ' he', ' whispered', '.', "" '"", 'I', ' confess', "".'""]","[' his', ' tooth', '.', ' Glo', 'k', 'ta', ' sat', '\n', 'back', ' and', ' sighed', '.\n', '‘', 'Or', ' not']",1.0,"his dry lips. 'I confess,' he whispered. 'I confess.'"," his tooth. Glokta sat
back and sighed.
‘Or not,’",tensor([[0.8424]]),6,"[tensor([[0.7445]]), tensor([[0.7884]]), tensor([[0.8085]]), tensor([[0.8111]]), tensor([[0.8260]]), tensor([[0.8424]]), tensor([[0.8343]]), tensor([[0.8420]]), tensor([[0.8373]]), tensor([[0.8410]])]",4142,4170
1465,gpt-3.5-turbo,The Lord of the Rings,4149,24," Hobbiton and
Bywater every day in the year was somebody’s birthday, so that every
hobbit","[' Hob', 'bit', 'on', ' and', '\n', 'By', 'water', ' every', ' day', ' in']","['search', ' of', ' the', ' precious', ' ring', '.']","[' the', ' year', ' was', ' somebody', '’s', ' birthday']",1.0,search of the precious ring.," the year was somebody’s birthday, so that every
hobbit",tensor([[0.7844]]),6,"[tensor([[0.7541]]), tensor([[0.7356]]), tensor([[0.7563]]), tensor([[0.7668]]), tensor([[0.7715]]), tensor([[0.7844]])]",4148,4163
1851,gpt-3.5-turbo,CHAPTER ONE,4149,36," he turned purposefully back to the table, and they
edged farther away.
Kote pressed the iron shim to the black side of the creature, and there
was a","[' he', ' turned', ' purpose', 'fully', ' back', ' to', ' the', ' table', ',', ' and', ' they', '\n', 'ed', 'ged', ' farther']","['away', ' from', ' him', '.']","[' away', '.\n', 'K', 'ote']",1.0,away from him.," away.
Kote pressed the iron shim to the black side of the creature, and there
was a",tensor([[0.8216]]),4,"[tensor([[0.7748]]), tensor([[0.8003]]), tensor([[0.8180]]), tensor([[0.8216]])]",4148,4166
528,gpt-3.5-turbo,The Night Circus,4153,20," will come up with something appropriate. Better to have it on neutral ground, though I thought you might","[' will', ' come', ' up', ' with', ' something', ' appropriate']","['""The', ' only', ' way', ' to', ' do', ' great', ' work', ' is', ' to', ' love', ' what', ' you', ' do', '...""']","['.', ' Better', ' to', ' have', ' it', ' on', ' neutral', ' ground', ',', ' though', ' I', ' thought', ' you', ' might']",1.0,"""The only way to do great work is to love what you do...""",". Better to have it on neutral ground, though I thought you might",tensor([[0.7966]]),2,"[tensor([[0.7740]]), tensor([[0.7966]]), tensor([[0.7716]]), tensor([[0.7763]]), tensor([[0.7954]]), tensor([[0.7900]]), tensor([[0.7758]]), tensor([[0.7829]]), tensor([[0.7739]]), tensor([[0.7781]]), tensor([[0.7590]]), tensor([[0.7641]]), tensor([[0.7651]]), tensor([[0.7736]])]",4152,4171
