,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
296,gpt-3.5-turbo,English Standard Bible,480,22," 
17 And God set them in the expanse of the heavens to give light on the earth, 
18","[' \n', '17', ' And', ' God', ' set', ' them']","['in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' on', ' the', ' earth', ',', ' ', '18']","[' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give', ' light', ' on', ' the', ' earth', ',', ' \n', '18']",0.125,"in the expanse of the heavens to give light on the earth, 18 to rule over the day and over the night, and to separate the light from the darkness. And God saw that it was good."," in the expanse of the heavens to give light on the earth, 
18",tensor([[1.0000]]),14,"[tensor([[0.7690]]), tensor([[0.8050]]), tensor([[0.8249]]), tensor([[0.8321]]), tensor([[0.8849]]), tensor([[0.8854]]), tensor([[0.9188]]), tensor([[0.9297]]), tensor([[0.9315]]), tensor([[0.9529]]), tensor([[0.9520]]), tensor([[0.9561]]), tensor([[0.9588]]), tensor([[1.0000]]), tensor([[0.9973]]), tensor([[0.9793]]), tensor([[0.9803]]), tensor([[0.9825]]), tensor([[0.9707]]), tensor([[0.9722]]), tensor([[0.9713]]), tensor([[0.9712]]), tensor([[0.9631]]), tensor([[0.9651]]), tensor([[0.9691]]), tensor([[0.9596]]), tensor([[0.9592]]), tensor([[0.9620]]), tensor([[0.9622]]), tensor([[0.9616]]), tensor([[0.9600]]), tensor([[0.9616]]), tensor([[0.9613]]), tensor([[0.9566]]), tensor([[0.9521]]), tensor([[0.9542]]), tensor([[0.9531]]), tensor([[0.9502]])]",479,500
176,gpt-3.5-turbo,Christian Standard Bible ,480,40," Evening came and then morning: the fourth day.
20 Then God said, “Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
","[' Evening', ' came', ' and', ' then', ' morning', ':', ' the', ' fourth', ' day', '.\n', '20', ' Then', ' God', ' said', ',', ' “']","['Let', ' the', ' waters', ' swarm', ' with', ' sw', 'arms', ' of', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the']","['Let', ' the', ' water', ' swarm', ' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the', ' sky', '.”', ' \n']",0.2916666666666667,"Let the waters swarm with swarms of living creatures, and let birds fly above the earth across the expanse of the heavens.""","Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
",tensor([[0.9829]]),23,"[tensor([[0.7441]]), tensor([[0.7844]]), tensor([[0.8013]]), tensor([[0.8285]]), tensor([[0.8722]]), tensor([[0.8769]]), tensor([[0.8839]]), tensor([[0.8856]]), tensor([[0.9004]]), tensor([[0.9185]]), tensor([[0.9297]]), tensor([[0.9283]]), tensor([[0.9403]]), tensor([[0.9426]]), tensor([[0.9541]]), tensor([[0.9604]]), tensor([[0.9532]]), tensor([[0.9564]]), tensor([[0.9659]]), tensor([[0.9528]]), tensor([[0.9714]]), tensor([[0.9740]]), tensor([[0.9829]])]",479,518
144,gpt-3.5-turbo,Christian Standard Bible ,482,26," and then morning: the fourth day.
20 Then God said, “Let the water swarm with living creatures, and let birds fly","[' and', ' then', ' morning', ':', ' the']","['night', ' is', ' darkest', ' just', ' before', ' the', ' dawn', '.']","[' fourth', ' day', '.\n', '20', ' Then', ' God', ' said', ',']",1.0,night is darkest just before the dawn.," fourth day.
20 Then God said, “Let the water swarm with living creatures, and let birds fly",tensor([[0.7662]]),3,"[tensor([[0.7388]]), tensor([[0.7524]]), tensor([[0.7662]]), tensor([[0.7419]]), tensor([[0.7350]]), tensor([[0.7428]]), tensor([[0.7437]]), tensor([[0.7432]])]",481,493
56,gpt-3.5-turbo,Christian Standard Bible ,483,34," then morning: the fourth day.
20 Then God said, “Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the","[' then', ' morning', ':', ' the', ' fourth', ' day', '.\n', '20', ' Then']","['God', ' said', ',', ' ""', 'Let', ' the', ' waters', ' swarm', ' with', ' sw', 'arms', ' of', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex']","[' God', ' said', ',', ' “', 'Let', ' the', ' water', ' swarm', ' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the']",0.36,"God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the earth across the expanse of the heavens."""," God said, “Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the",tensor([[0.9901]]),24,"[tensor([[0.7175]]), tensor([[0.8003]]), tensor([[0.8435]]), tensor([[0.8600]]), tensor([[0.8602]]), tensor([[0.8878]]), tensor([[0.9295]]), tensor([[0.9289]]), tensor([[0.9319]]), tensor([[0.9347]]), tensor([[0.9395]]), tensor([[0.9472]]), tensor([[0.9517]]), tensor([[0.9533]]), tensor([[0.9638]]), tensor([[0.9684]]), tensor([[0.9765]]), tensor([[0.9781]]), tensor([[0.9801]]), tensor([[0.9805]]), tensor([[0.9830]]), tensor([[0.9856]]), tensor([[0.9894]]), tensor([[0.9901]]), tensor([[0.9558]])]",482,515
81,gpt-3.5-turbo,Christian Standard Bible ,483,38," then morning: the fourth day.
20 Then God said, “Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
21","[' then', ' morning', ':', ' the', ' fourth', ' day', '.\n', '20', ' Then', ' God', ' said', ',', ' “']","['Let', ' there', ' be', ' lights', ' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', '.', ' Let', ' them', ' be', ' for', ' signs', ' and']","['Let', ' the', ' water', ' swarm', ' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the', ' sky', '.”', ' \n', '21']",0.88,"Let there be lights in the expanse of the heavens to separate the day from the night. Let them be for signs and for seasons, and for days and years.","Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
21",tensor([[0.8717]]),21,"[tensor([[0.7676]]), tensor([[0.8221]]), tensor([[0.8111]]), tensor([[0.8121]]), tensor([[0.7988]]), tensor([[0.7898]]), tensor([[0.8028]]), tensor([[0.8202]]), tensor([[0.8435]]), tensor([[0.8438]]), tensor([[0.8534]]), tensor([[0.8592]]), tensor([[0.8495]]), tensor([[0.8499]]), tensor([[0.8555]]), tensor([[0.8504]]), tensor([[0.8470]]), tensor([[0.8461]]), tensor([[0.8575]]), tensor([[0.8714]]), tensor([[0.8717]]), tensor([[0.8691]]), tensor([[0.8569]]), tensor([[0.8552]]), tensor([[0.8604]]), tensor([[0.8616]]), tensor([[0.8639]]), tensor([[0.8661]]), tensor([[0.8649]]), tensor([[0.8665]]), tensor([[0.8652]])]",482,519
375,gpt-3.5-turbo,English Standard Bible,483,22," God set them in the expanse of the heavens to give light on the earth, 
18 to lrule","[' God', ' set', ' them', ' in', ' the', ' ex', 'panse', ' of', ' the']","['he', 'av', 'ens', ' to', ' give', ' light', ' on', ' the', ' earth', ',', ' to', ' govern', ' the']","[' heavens', ' to', ' give', ' light', ' on', ' the', ' earth', ',', ' \n', '18', ' to', ' l', 'rule']",0.5384615384615384,"heavens to give light on the earth, to govern the day and the night, and to separate light from darkness."," heavens to give light on the earth, 
18 to lrule",tensor([[0.9439]]),9,"[tensor([[0.7718]]), tensor([[0.8750]]), tensor([[0.8834]]), tensor([[0.8901]]), tensor([[0.9258]]), tensor([[0.9233]]), tensor([[0.9340]]), tensor([[0.9411]]), tensor([[0.9439]]), tensor([[0.9233]]), tensor([[0.9293]]), tensor([[0.9221]]), tensor([[0.9255]]), tensor([[0.9251]]), tensor([[0.9229]]), tensor([[0.9208]]), tensor([[0.9231]]), tensor([[0.9104]]), tensor([[0.9133]]), tensor([[0.9110]]), tensor([[0.9092]])]",482,503
505,gpt-3.5-turbo,New Living Translation Bible,484,37," the skies be filled with birds of every kind.”
21 So God created great sea creatures and every living thing that scurries and swarms in the water, and every sort of bird","[' the', ' skies', ' be', ' filled', ' with', ' birds', ' of', ' every', ' kind', '.”\n', '21', ' So']","['God', ' created', ' the', ' great', ' creatures', ' of', ' the', ' sea', ' and', ' every', ' living', ' thing', ' with', ' which', ' the', ' water', ' te', 'ems', ' and', ' that', ' moves', ' about', ' in', ' it', ',']","[' God', ' created', ' great', ' sea', ' creatures', ' and', ' every', ' living', ' thing', ' that', ' sc', 'ur', 'ries', ' and', ' sw', 'arms', ' in', ' the', ' water', ',', ' and', ' every', ' sort', ' of', ' bird']",0.88,"God created the great creatures of the sea and every living thing with which the water teems and that moves about in it, according to their kinds, and every winged bird according to its kind."," God created great sea creatures and every living thing that scurries and swarms in the water, and every sort of bird",tensor([[0.9633]]),23,"[tensor([[0.7685]]), tensor([[0.8363]]), tensor([[0.8684]]), tensor([[0.8704]]), tensor([[0.8767]]), tensor([[0.9053]]), tensor([[0.9126]]), tensor([[0.9128]]), tensor([[0.9317]]), tensor([[0.9339]]), tensor([[0.9439]]), tensor([[0.9477]]), tensor([[0.9528]]), tensor([[0.9554]]), tensor([[0.9540]]), tensor([[0.9549]]), tensor([[0.9596]]), tensor([[0.9552]]), tensor([[0.9583]]), tensor([[0.9609]]), tensor([[0.9607]]), tensor([[0.9630]]), tensor([[0.9633]]), tensor([[0.9615]]), tensor([[0.9603]]), tensor([[0.9581]]), tensor([[0.9594]]), tensor([[0.9538]]), tensor([[0.9512]]), tensor([[0.9549]]), tensor([[0.9597]]), tensor([[0.9632]]), tensor([[0.9617]]), tensor([[0.9606]]), tensor([[0.9609]]), tensor([[0.9557]])]",483,519
632,gpt-3.5-turbo,Amplified Bible,485,39," (sun, moon, stars) in the expanse of the heavens to separate the day from the night, and let them be useful for signs (tokens) [of God’s provident care","[' (', 'sun', ',', ' moon', ',', ' stars', ')', ' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' separate', ' the', ' day']","['from', ' the', ' night', '.']","[' from', ' the', ' night', ',']",0.5,from the night.," from the night, and let them be useful for signs (tokens) [of God’s provident care",tensor([[0.8452]]),4,"[tensor([[0.7648]]), tensor([[0.8012]]), tensor([[0.8040]]), tensor([[0.8452]])]",484,505
708,gpt-3.5-turbo,Amplified Bible,486,31,"sun, moon, stars) in the expanse of the heavens to separate the day from the night, and let them be useful for signs (tokens)","['sun', ',', ' moon', ',', ' stars', ')', ' in', ' the', ' ex', 'panse', ' of', ' the']","['sky', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', ',', ' and', ' let', ' them', ' serve', ' as', ' signs', ' to', ' mark', ' sacred', ' times']","[' heavens', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', ',', ' and', ' let', ' them', ' be', ' useful', ' for', ' signs', ' (', 'tokens', ')']",0.4210526315789473,"sky to separate the day from the night, and let them serve as signs to mark sacred times, and days and years."," heavens to separate the day from the night, and let them be useful for signs (tokens)",tensor([[0.9414]]),18,"[tensor([[0.7811]]), tensor([[0.7804]]), tensor([[0.8039]]), tensor([[0.8538]]), tensor([[0.8627]]), tensor([[0.8754]]), tensor([[0.8796]]), tensor([[0.8792]]), tensor([[0.8918]]), tensor([[0.8967]]), tensor([[0.8995]]), tensor([[0.9095]]), tensor([[0.9108]]), tensor([[0.9164]]), tensor([[0.9394]]), tensor([[0.9368]]), tensor([[0.9393]]), tensor([[0.9414]]), tensor([[0.9387]]), tensor([[0.9326]]), tensor([[0.9395]]), tensor([[0.9346]]), tensor([[0.9367]])]",485,515
866,gpt-3.5-turbo,King James Bible,487,39," good.
19And the evening and the morning were the fourth day.
20And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl that may fly","[' good', '.\n', '19', 'And', ' the', ' evening', ' and', ' the', ' morning']","['were', ' the', ' fourth', ' day', '.']","[' were', ' the', ' fourth', ' day', '.\n']",0.4,were the fourth day.," were the fourth day.
20And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl that may fly",tensor([[0.8885]]),5,"[tensor([[0.7576]]), tensor([[0.8206]]), tensor([[0.8172]]), tensor([[0.8502]]), tensor([[0.8885]])]",486,499
332,gpt-3.5-turbo,English Standard Bible,487,36," the expanse of the heavens to give light on the earth, 
18 to lrule over the day and over the night, and to separate the light from the darkness. And","[' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' give']","['light', ' on', ' the', ' earth', '.']","[' light', ' on', ' the', ' earth', ',']",0.4,light on the earth.," light on the earth, 
18 to lrule over the day and over the night, and to separate the light from the darkness. And",tensor([[0.8945]]),5,"[tensor([[0.7816]]), tensor([[0.8192]]), tensor([[0.8471]]), tensor([[0.8667]]), tensor([[0.8945]])]",486,498
685,gpt-3.5-turbo,Amplified Bible,488,24," moon, stars) in the expanse of the heavens to separate the day from the night, and let them be useful","[' moon', ',', ' stars', ')', ' in', ' the', ' ex', 'panse', ' of']","['he', 'av', 'ens', ',', ' to', ' give', ' light', ' on', ' the', ' earth', '.""']","[' the', ' heavens', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', ',', ' and']",1.0,"heavens, to give light on the earth."""," the heavens to separate the day from the night, and let them be useful",tensor([[0.9224]]),7,"[tensor([[0.7775]]), tensor([[0.8870]]), tensor([[0.8842]]), tensor([[0.8768]]), tensor([[0.9127]]), tensor([[0.9173]]), tensor([[0.9224]]), tensor([[0.9126]])]",487,506
179,gpt-3.5-turbo,Christian Standard Bible ,489,25,".
20 Then God said, “Let the water swarm with living creatures, and let birds fly above the earth across the ex","['.\n', '20', ' Then', ' God', ' said', ',', ' “', 'Let', ' the', ' water', ' swarm']","['with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex']","[' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex']",0.0714285714285714,"with living creatures, and let birds fly above the earth across the expanse of the sky.”"," with living creatures, and let birds fly above the earth across the ex",tensor([[0.9916]]),12,"[tensor([[0.7666]]), tensor([[0.7976]]), tensor([[0.8306]]), tensor([[0.9120]]), tensor([[0.9164]]), tensor([[0.9169]]), tensor([[0.9398]]), tensor([[0.9638]]), tensor([[0.9770]]), tensor([[0.9768]]), tensor([[0.9878]]), tensor([[0.9916]]), tensor([[0.9897]]), tensor([[0.9727]]), tensor([[0.9813]]), tensor([[0.9812]]), tensor([[0.9714]])]",488,512
347,gpt-3.5-turbo,English Standard Bible,490,30," of the heavens to give light on the earth, 
18 to lrule over the day and over the night, and to separate the light from the","[' of', ' the', ' heavens', ' to', ' give', ' light', ' on']","['the', ' earth', '.""', ' -', ' Genesis', ' ', '1', ':', '15']","[' the', ' earth', ',', ' \n', '18', ' to', ' l', 'rule', ' over']",0.8888888888888888,"the earth."" - Genesis 1:15"," the earth, 
18 to lrule over the day and over the night, and to separate the light from the",tensor([[0.8617]]),4,"[tensor([[0.7780]]), tensor([[0.8052]]), tensor([[0.8607]]), tensor([[0.8617]]), tensor([[0.8366]]), tensor([[0.8412]])]",489,504
62,gpt-3.5-turbo,Christian Standard Bible ,492,21," God said, “Let the water swarm with living creatures, and let birds fly above the earth across the","[' God', ' said', ',', ' “', 'Let', ' the', ' water']","['bring', ' forth', ' abund', 'antly', ' the', ' moving', ' creature', ' that', ' hath', ' life', ',', ' and', ' f', 'owl']","[' swarm', ' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the']",1.0,"bring forth abundantly the moving creature that hath life, and fowl that may fly above the earth in the open firmament of heaven."""," swarm with living creatures, and let birds fly above the earth across the",tensor([[0.9032]]),18,"[tensor([[0.7520]]), tensor([[0.8050]]), tensor([[0.7918]]), tensor([[0.8009]]), tensor([[0.8114]]), tensor([[0.8120]]), tensor([[0.8478]]), tensor([[0.8509]]), tensor([[0.8513]]), tensor([[0.8596]]), tensor([[0.8579]]), tensor([[0.8674]]), tensor([[0.8696]]), tensor([[0.8674]]), tensor([[0.8823]]), tensor([[0.8927]]), tensor([[0.8897]]), tensor([[0.9032]]), tensor([[0.9025]]), tensor([[0.9000]]), tensor([[0.9009]]), tensor([[0.8994]]), tensor([[0.8954]]), tensor([[0.8821]])]",491,511
306,gpt-3.5-turbo,English Standard Bible,492,39," heavens to give light on the earth, 
18 to lrule over the day and over the night, and to separate the light from the darkness. And God saw that it was good. 
","[' heavens', ' to', ' give', ' light', ' on', ' the', ' earth', ',', ' \n', '18', ' to', ' l', 'rule', ' over', ' the', ' day', ' and', ' over', ' the']","['night', ',', ' and', ' to', ' separate', ' the', ' light', ' from', ' the', ' darkness', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']","[' night', ',', ' and', ' to', ' separate', ' the', ' light', ' from', ' the', ' darkness', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']",0.0526315789473684,"night, and to separate the light from the darkness. And God saw that it was good."," night, and to separate the light from the darkness. And God saw that it was good. 
",tensor([[1.0000]]),17,"[tensor([[0.7587]]), tensor([[0.8577]]), tensor([[0.8679]]), tensor([[0.8616]]), tensor([[0.9023]]), tensor([[0.9059]]), tensor([[0.9195]]), tensor([[0.9212]]), tensor([[0.9162]]), tensor([[0.9383]]), tensor([[0.9366]]), tensor([[0.9615]]), tensor([[0.9706]]), tensor([[0.9718]]), tensor([[0.9738]]), tensor([[0.9713]]), tensor([[1.0000]])]",491,528
0,gpt-3.5-turbo,Christian Standard Bible ,496,38,"Let the water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
21 So God created the large sea-creatures and every living creature","['Let', ' the', ' water', ' swarm', ' with', ' living', ' creatures', ',', ' and', ' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse']","['of', ' the', ' heavens', '.']","[' of', ' the', ' sky', '.”']",0.75,of the heavens.," of the sky.” 
21 So God created the large sea-creatures and every living creature",tensor([[0.8395]]),4,"[tensor([[0.7575]]), tensor([[0.7873]]), tensor([[0.8001]]), tensor([[0.8395]])]",495,517
408,gpt-3.5-turbo,New Living Translation Bible,496,23," God created great sea creatures and every living thing that scurries and swarms in the water, and every sort","[' God', ' created', ' great', ' sea', ' creatures', ' and', ' every', ' living', ' thing', ' that', ' sc']","['raw', 'ls', ',', ' with', ' which', ' the', ' waters', ' ab', 'ounded', ',', ' according', ' to']","['ur', 'ries', ' and', ' sw', 'arms', ' in', ' the', ' water', ',', ' and', ' every', ' sort']",1.0,"rawls, with which the waters abounded, according to their kind, and every winged bird according to its kind.","urries and swarms in the water, and every sort",tensor([[0.8639]]),11,"[tensor([[0.7721]]), tensor([[0.7864]]), tensor([[0.7759]]), tensor([[0.7897]]), tensor([[0.7921]]), tensor([[0.8556]]), tensor([[0.8613]]), tensor([[0.8506]]), tensor([[0.8520]]), tensor([[0.8532]]), tensor([[0.8639]]), tensor([[0.8555]]), tensor([[0.8620]]), tensor([[0.8630]]), tensor([[0.8609]]), tensor([[0.8554]]), tensor([[0.8554]]), tensor([[0.8556]]), tensor([[0.8608]])]",495,517
958,gpt-3.5-turbo,King James Bible,497,26," the fourth day.
20And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl","[' the', ' fourth', ' day', '.\n', '20', 'And', ' God', ' said', ',', ' Let', ' the', ' waters', ' bring']","['forth', ' abund', 'antly', ' the', ' moving', ' creature', ' that', ' hath', ' life', ',', ' and', ' f', 'owl']","[' forth', ' abund', 'antly', ' the', ' moving', ' creature', ' that', ' hath', ' life', ',', ' and', ' f', 'owl']",0.0769230769230769,"forth abundantly the moving creature that hath life, and fowl that may fly above the earth in the open firmament of heaven."," forth abundantly the moving creature that hath life, and fowl",tensor([[1.]]),11,"[tensor([[0.7627]]), tensor([[0.8096]]), tensor([[0.8609]]), tensor([[0.8704]]), tensor([[0.8959]]), tensor([[0.9429]]), tensor([[0.9485]]), tensor([[0.9528]]), tensor([[0.9649]]), tensor([[0.9657]]), tensor([[1.]]), tensor([[0.9965]]), tensor([[0.9962]]), tensor([[0.9902]]), tensor([[0.9826]]), tensor([[0.9798]]), tensor([[0.9771]]), tensor([[0.9752]]), tensor([[0.9735]]), tensor([[0.9691]]), tensor([[0.9618]]), tensor([[0.9623]]), tensor([[0.9564]])]",496,521
351,gpt-3.5-turbo,English Standard Bible,497,23," the earth, 
18 to lrule over the day and over the night, and to separate the light from the","[' the', ' earth', ',', ' \n', '18', ' to']","['the', ' earth', ',', ' \n', '18', ' to', ' the', ' moon', ',', ' \n', 'and', ' ', '18', ' back', ' to', ' the', ' earth']","[' l', 'rule', ' over', ' the', ' day', ' and', ' over', ' the', ' night', ',', ' and', ' to', ' separate', ' the', ' light', ' from', ' the']",0.8823529411764706,"the earth, 
18 to the moon, 
and 18 back to the earth again."," lrule over the day and over the night, and to separate the light from the",tensor([[0.8097]]),3,"[tensor([[0.7798]]), tensor([[0.7983]]), tensor([[0.8097]]), tensor([[0.7827]]), tensor([[0.7990]]), tensor([[0.7960]]), tensor([[0.7924]]), tensor([[0.7978]]), tensor([[0.7974]]), tensor([[0.7989]]), tensor([[0.8019]]), tensor([[0.8018]]), tensor([[0.8004]]), tensor([[0.7985]])]",496,518
422,gpt-3.5-turbo,New Living Translation Bible,497,27," created great sea creatures and every living thing that scurries and swarms in the water, and every sort of bird—each producing","[' created', ' great', ' sea', ' creatures', ' and', ' every']","['wing', 'ed', ' bird', ' according', ' to', ' its', ' kind', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.']","[' living', ' thing', ' that', ' sc', 'ur', 'ries', ' and', ' sw', 'arms', ' in', ' the', ' water', ',', ' and', ' every', ' sort']",1.0,winged bird according to its kind. And God saw that it was good.," living thing that scurries and swarms in the water, and every sort of bird—each producing",tensor([[0.8423]]),9,"[tensor([[0.7797]]), tensor([[0.7926]]), tensor([[0.8065]]), tensor([[0.8263]]), tensor([[0.8278]]), tensor([[0.8363]]), tensor([[0.8369]]), tensor([[0.8418]]), tensor([[0.8423]]), tensor([[0.8369]]), tensor([[0.8315]]), tensor([[0.8316]]), tensor([[0.8258]]), tensor([[0.8348]])]",496,517
417,gpt-3.5-turbo,New Living Translation Bible,498,30," great sea creatures and every living thing that scurries and swarms in the water, and every sort of bird—each producing offspring of the same","[' great', ' sea', ' creatures', ' and', ' every', ' living', ' thing']","['that', ' moves', ',', ' with', ' which', ' the', ' waters', ' swarm', ',', ' according', ' to', ' their', ' kinds', ',', ' and', ' every', ' wing', 'ed', ' bird', ' according', ' to', ' its', ' kind']","[' that', ' sc', 'ur', 'ries', ' and', ' sw', 'arms', ' in', ' the', ' water', ',', ' and', ' every', ' sort', ' of', ' bird', '—', 'each', ' producing', ' offspring', ' of', ' the', ' same']",0.9565217391304348,"that moves, with which the waters swarm, according to their kinds, and every winged bird according to its kind."," that scurries and swarms in the water, and every sort of bird—each producing offspring of the same",tensor([[0.9246]]),16,"[tensor([[0.7728]]), tensor([[0.7882]]), tensor([[0.8083]]), tensor([[0.8100]]), tensor([[0.8115]]), tensor([[0.8202]]), tensor([[0.8562]]), tensor([[0.8950]]), tensor([[0.8940]]), tensor([[0.8929]]), tensor([[0.8930]]), tensor([[0.9005]]), tensor([[0.9009]]), tensor([[0.9049]]), tensor([[0.9175]]), tensor([[0.9246]]), tensor([[0.9228]]), tensor([[0.9236]]), tensor([[0.9239]]), tensor([[0.9158]])]",497,526
486,gpt-3.5-turbo,New Living Translation Bible,498,40," great sea creatures and every living thing that scurries and swarms in the water, and every sort of bird—each producing offspring of the same kind. And God saw that it was good.
","[' great', ' sea', ' creatures', ' and', ' every', ' living', ' thing', ' that', ' sc', 'ur', 'ries', ' and', ' sw', 'arms', ' in', ' the', ' water', ',', ' and', ' every']","['bird', ' that', ' flies', ' in', ' the', ' sky', ',', ' will', ' be', ' terrified', ' of', ' you', '.', ' I', ' have', ' placed', ' them', ' all', ' in', ' your']","[' sort', ' of', ' bird', '—', 'each', ' producing', ' offspring', ' of', ' the', ' same', ' kind', '.', ' And', ' God', ' saw', ' that', ' it', ' was', ' good', '.\n']",1.0,"bird that flies in the sky, will be terrified of you. I have placed them all in your power."," sort of bird—each producing offspring of the same kind. And God saw that it was good.
",tensor([[0.8303]]),20,"[tensor([[0.7674]]), tensor([[0.8008]]), tensor([[0.8184]]), tensor([[0.8046]]), tensor([[0.7986]]), tensor([[0.7987]]), tensor([[0.7914]]), tensor([[0.8038]]), tensor([[0.8035]]), tensor([[0.7792]]), tensor([[0.7822]]), tensor([[0.7880]]), tensor([[0.7858]]), tensor([[0.7928]]), tensor([[0.7958]]), tensor([[0.8031]]), tensor([[0.8139]]), tensor([[0.8158]]), tensor([[0.8158]]), tensor([[0.8303]])]",497,536
611,gpt-3.5-turbo,Amplified Bible,498,37," heavens to separate the day from the night, and let them be useful for signs (tokens) [of God’s provident care], and for marking seasons, days, and years;","[' heavens', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', ',', ' and', ' let']","['there', ' be', ' lights', ' in', ' the', ' ex', 'panse', ' of', ' the', ' heavens', ' to', ' separate', ' the', ' day', ' from', ' the', ' night', ',', ' and', ' let', ' them', ' be', ' for', ' signs', ' and', ' for']","[' them', ' be', ' useful', ' for', ' signs', ' (', 'tokens', ')', ' [', 'of', ' God', '’s', ' provid', 'ent', ' care', '],', ' and', ' for', ' marking', ' seasons', ',', ' days', ',', ' and', ' years', ';']",0.9615384615384616,"there be lights in the expanse of the heavens to separate the day from the night, and let them be for signs and for seasons, and for days and years."," them be useful for signs (tokens) [of God’s provident care], and for marking seasons, days, and years;",tensor([[0.8639]]),29,"[tensor([[0.7705]]), tensor([[0.8040]]), tensor([[0.8128]]), tensor([[0.8003]]), tensor([[0.7875]]), tensor([[0.7961]]), tensor([[0.7754]]), tensor([[0.7978]]), tensor([[0.7997]]), tensor([[0.7990]]), tensor([[0.8111]]), tensor([[0.7968]]), tensor([[0.8016]]), tensor([[0.8044]]), tensor([[0.8024]]), tensor([[0.8003]]), tensor([[0.8065]]), tensor([[0.8098]]), tensor([[0.8156]]), tensor([[0.8294]]), tensor([[0.8307]]), tensor([[0.8354]]), tensor([[0.8568]]), tensor([[0.8490]]), tensor([[0.8555]]), tensor([[0.8621]]), tensor([[0.8587]]), tensor([[0.8620]]), tensor([[0.8639]]), tensor([[0.8607]]), tensor([[0.8614]])]",497,533
63,gpt-3.5-turbo,Christian Standard Bible ,498,23," water swarm with living creatures, and let birds fly above the earth across the expanse of the sky.” 
21","[' water', ' swarm', ' with', ' living', ' creatures', ',', ' and']","['let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' vault', ' of', ' the', ' sky', '.']","[' let', ' birds', ' fly', ' above', ' the', ' earth', ' across', ' the', ' ex', 'panse', ' of', ' the', ' sky']",0.3076923076923077,let birds fly above the earth across the vault of the sky.," let birds fly above the earth across the expanse of the sky.” 
21",tensor([[0.9470]]),9,"[tensor([[0.7668]]), tensor([[0.8178]]), tensor([[0.8731]]), tensor([[0.8886]]), tensor([[0.9143]]), tensor([[0.9249]]), tensor([[0.9358]]), tensor([[0.9432]]), tensor([[0.9470]]), tensor([[0.9144]]), tensor([[0.9286]]), tensor([[0.9346]]), tensor([[0.9363]])]",497,516
