,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
466,gpt-4-1106-preview,Amendments 18-27,307,26,"If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President","['If', ',', ' at', ' the', ' time', ' fixed', ' for']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' the']","[' the', ' beginning', ' of', ' the', ' term', ' of', ' the', ' President', ',', ' the', ' President', ' elect', ' shall', ' have', ' died', ',', ' the', ' Vice', ' President']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide the source or more details from the text?"," the beginning of the term of the President, the President elect shall have died, the Vice President",tensor([[0.7913]]),13,"[tensor([[0.7676]]), tensor([[0.7505]]), tensor([[0.7528]]), tensor([[0.7497]]), tensor([[0.7489]]), tensor([[0.7545]]), tensor([[0.7327]]), tensor([[0.7711]]), tensor([[0.7772]]), tensor([[0.7791]]), tensor([[0.7837]]), tensor([[0.7819]]), tensor([[0.7913]]), tensor([[0.7856]]), tensor([[0.7789]]), tensor([[0.7739]]), tensor([[0.7782]]), tensor([[0.7759]]), tensor([[0.7788]]), tensor([[0.7766]]), tensor([[0.7745]]), tensor([[0.7757]]), tensor([[0.7767]]), tensor([[0.7809]])]",306,331
828,gpt-4-1106-preview,Articles IV-VII,308,40," and nothing in this Constitution shall be so construed as to Prejudice any Claims of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in","[' and', ' nothing', ' in', ' this', ' Constitution', ' shall', ' be', ' so', ' construed', ' as', ' to', ' Pre', 'jud', 'ice', ' any', ' Claims', ' of', ' the']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' the', ' beginning', ' of', ' the']","[' United', ' States', ',', ' or', ' of', ' any', ' particular', ' State', '.\n', 'Section', ' ', '4', '\n', 'The', ' United', ' States', ' shall', ' guarantee', ' to', ' every', ' State', ' in']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide the beginning of the quote or the source it comes from?"," United States, or of any particular State.
Section 4
The United States shall guarantee to every State in",tensor([[0.7869]]),12,"[tensor([[0.7768]]), tensor([[0.7280]]), tensor([[0.7123]]), tensor([[0.7073]]), tensor([[0.7065]]), tensor([[0.7370]]), tensor([[0.7206]]), tensor([[0.7633]]), tensor([[0.7623]]), tensor([[0.7769]]), tensor([[0.7740]]), tensor([[0.7869]]), tensor([[0.7862]]), tensor([[0.7858]]), tensor([[0.7856]]), tensor([[0.7817]]), tensor([[0.7840]]), tensor([[0.7807]]), tensor([[0.7815]]), tensor([[0.7805]]), tensor([[0.7791]]), tensor([[0.7769]]), tensor([[0.7798]]), tensor([[0.7756]]), tensor([[0.7751]]), tensor([[0.7759]]), tensor([[0.7777]])]",307,346
265,gpt-4-1106-preview,Article II & Article III,311,27," President; and if no Person have a Majority, then from the five highest on the List the said House shall in like Manner ch","[' President', ';', ' and', ' if', ' no', ' Person', ' have']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' the', ' beginning']","[' a', ' Majority', ',', ' then', ' from', ' the', ' five', ' highest', ' on', ' the', ' List', ' the', ' said', ' House', ' shall', ' in', ' like', ' M', 'anner', ' ch']",0.95,"I'm sorry, but I need more context to complete the quote. Could you please provide the beginning of the quote or specify the source it comes from?"," a Majority, then from the five highest on the List the said House shall in like Manner ch",tensor([[0.7745]]),27,"[tensor([[0.7497]]), tensor([[0.7570]]), tensor([[0.7201]]), tensor([[0.7297]]), tensor([[0.7341]]), tensor([[0.7254]]), tensor([[0.7229]]), tensor([[0.7383]]), tensor([[0.7468]]), tensor([[0.7550]]), tensor([[0.7582]]), tensor([[0.7573]]), tensor([[0.7717]]), tensor([[0.7620]]), tensor([[0.7536]]), tensor([[0.7588]]), tensor([[0.7630]]), tensor([[0.7649]]), tensor([[0.7666]]), tensor([[0.7681]]), tensor([[0.7654]]), tensor([[0.7640]]), tensor([[0.7725]]), tensor([[0.7714]]), tensor([[0.7716]]), tensor([[0.7726]]), tensor([[0.7745]]), tensor([[0.7652]])]",310,336
870,gpt-4-1106-preview,Articles IV-VII,313,36," shall be so construed as to Prejudice any Claims of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in this","[' shall', ' be', ' so', ' construed', ' as', ' to', ' Pre', 'jud', 'ice', ' any', ' Claims', ' of']","['I', ""'m"", ' sorry', ',', ' but', ' without', ' additional', ' context', ',', ' I', ' cannot', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' more', ' information', ' or', ' specify', ' the']","[' the', ' United', ' States', ',', ' or', ' of', ' any', ' particular', ' State', '.\n', 'Section', ' ', '4', '\n', 'The', ' United', ' States', ' shall', ' guarantee', ' to', ' every', ' State', ' in', ' this']",0.9583333333333334,"I'm sorry, but without additional context, I cannot complete the quote. Could you please provide more information or specify the source of the quote you're referring to?"," the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in this",tensor([[0.7897]]),15,"[tensor([[0.7793]]), tensor([[0.7322]]), tensor([[0.7154]]), tensor([[0.7098]]), tensor([[0.7209]]), tensor([[0.7371]]), tensor([[0.7507]]), tensor([[0.7382]]), tensor([[0.7568]]), tensor([[0.7725]]), tensor([[0.7619]]), tensor([[0.7810]]), tensor([[0.7810]]), tensor([[0.7890]]), tensor([[0.7897]]), tensor([[0.7863]]), tensor([[0.7825]]), tensor([[0.7851]]), tensor([[0.7839]]), tensor([[0.7870]]), tensor([[0.7887]]), tensor([[0.7847]]), tensor([[0.7862]]), tensor([[0.7872]]), tensor([[0.7833]]), tensor([[0.7857]]), tensor([[0.7850]]), tensor([[0.7885]])]",312,347
865,gpt-4-1106-preview,Articles IV-VII,317,40," as to Prejudice any Claims of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in this Union a Republican Form of Government, and","[' as', ' to', ' Pre', 'jud', 'ice', ' any', ' Claims', ' of', ' the', ' United', ' States', ',', ' or', ' of', ' any', ' particular', ' State', '.\n', 'Section', ' ']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' provide', ' the', ' continuation', ' as', ' it', ' appears', ' to', ' be', ' from', ' a', ' text', ' that', ' is']","['4', '\n', 'The', ' United', ' States', ' shall', ' guarantee', ' to', ' every', ' State', ' in', ' this', ' Union', ' a', ' Republican', ' Form', ' of', ' Government', ',', ' and']",1.0,"I'm sorry, but I cannot provide the continuation as it appears to be from a text that is not a well-known source for quotes. If you have a specific quote from a well-known text, please provide it and I will do my best to complete it.","4
The United States shall guarantee to every State in this Union a Republican Form of Government, and",tensor([[0.7846]]),39,"[tensor([[0.7414]]), tensor([[0.7133]]), tensor([[0.7004]]), tensor([[0.6979]]), tensor([[0.6980]]), tensor([[0.6836]]), tensor([[0.7031]]), tensor([[0.7127]]), tensor([[0.7309]]), tensor([[0.7360]]), tensor([[0.7403]]), tensor([[0.7485]]), tensor([[0.7475]]), tensor([[0.7512]]), tensor([[0.7566]]), tensor([[0.7546]]), tensor([[0.7676]]), tensor([[0.7645]]), tensor([[0.7719]]), tensor([[0.7653]]), tensor([[0.7673]]), tensor([[0.7695]]), tensor([[0.7757]]), tensor([[0.7741]]), tensor([[0.7706]]), tensor([[0.7767]]), tensor([[0.7791]]), tensor([[0.7806]]), tensor([[0.7804]]), tensor([[0.7802]]), tensor([[0.7793]]), tensor([[0.7785]]), tensor([[0.7831]]), tensor([[0.7814]]), tensor([[0.7791]]), tensor([[0.7804]]), tensor([[0.7832]]), tensor([[0.7841]]), tensor([[0.7846]]), tensor([[0.7810]]), tensor([[0.7794]]), tensor([[0.7784]]), tensor([[0.7785]]), tensor([[0.7808]]), tensor([[0.7811]]), tensor([[0.7833]]), tensor([[0.7780]])]",316,355
811,gpt-4-1106-preview,Articles IV-VII,318,35," to Prejudice any Claims of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in this Union a Republican Form","[' to', ' Pre', 'jud', 'ice', ' any', ' Claims']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' the', ' beginning', ' of', ' the', ' quote', ' or', ' the', ' source', ' it', ' comes', ' from']","[' of', ' the', ' United', ' States', ',', ' or', ' of', ' any', ' particular', ' State', '.\n', 'Section', ' ', '4', '\n', 'The', ' United', ' States', ' shall', ' guarantee', ' to', ' every', ' State', ' in', ' this', ' Union', ' a', ' Republican', ' Form']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide the beginning of the quote or the source it comes from?"," of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in this Union a Republican Form",tensor([[0.7877]]),12,"[tensor([[0.7801]]), tensor([[0.7293]]), tensor([[0.7146]]), tensor([[0.7103]]), tensor([[0.7082]]), tensor([[0.7365]]), tensor([[0.7208]]), tensor([[0.7690]]), tensor([[0.7680]]), tensor([[0.7819]]), tensor([[0.7745]]), tensor([[0.7877]]), tensor([[0.7844]]), tensor([[0.7876]]), tensor([[0.7874]]), tensor([[0.7856]]), tensor([[0.7871]]), tensor([[0.7864]]), tensor([[0.7852]]), tensor([[0.7844]]), tensor([[0.7829]]), tensor([[0.7818]]), tensor([[0.7833]]), tensor([[0.7804]]), tensor([[0.7804]]), tensor([[0.7806]]), tensor([[0.7847]])]",317,351
462,gpt-4-1106-preview,Amendments 18-27,318,21," term of the President, the President elect shall have died, the Vice President elect shall become President. If","[' term', ' of', ' the', ' President', ',', ' the', ' President']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.']","[' elect', ' shall', ' have', ' died', ',', ' the', ' Vice', ' President', ' elect', ' shall', ' become', ' President', '.', ' If']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide more details or clarify the source of the quote?"," elect shall have died, the Vice President elect shall become President. If",tensor([[0.7876]]),13,"[tensor([[0.7625]]), tensor([[0.7619]]), tensor([[0.7541]]), tensor([[0.7521]]), tensor([[0.7512]]), tensor([[0.7581]]), tensor([[0.7279]]), tensor([[0.7622]]), tensor([[0.7712]]), tensor([[0.7720]]), tensor([[0.7734]]), tensor([[0.7759]]), tensor([[0.7876]]), tensor([[0.7804]]), tensor([[0.7755]]), tensor([[0.7717]]), tensor([[0.7697]]), tensor([[0.7726]]), tensor([[0.7738]]), tensor([[0.7742]]), tensor([[0.7764]]), tensor([[0.7746]]), tensor([[0.7748]]), tensor([[0.7752]]), tensor([[0.7710]])]",317,337
513,gpt-4-1106-preview,Amendments 18-27,319,38," of the President, the President elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term,","[' of', ' the', ' President', ',', ' the', ' President', ' elect', ' shall', ' have', ' died', ',', ' the', ' Vice', ' President', ' elect', ' shall', ' become', ' President', '.']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' the']","[' If', ' a', ' President', ' shall', ' not', ' have', ' been', ' chosen', ' before', ' the', ' time', ' fixed', ' for', ' the', ' beginning', ' of', ' his', ' term', ',']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide the preceding text or the source of the quote?"," If a President shall not have been chosen before the time fixed for the beginning of his term,",tensor([[0.7743]]),18,"[tensor([[0.7551]]), tensor([[0.7248]]), tensor([[0.7455]]), tensor([[0.7464]]), tensor([[0.7414]]), tensor([[0.7553]]), tensor([[0.7177]]), tensor([[0.7570]]), tensor([[0.7575]]), tensor([[0.7592]]), tensor([[0.7665]]), tensor([[0.7626]]), tensor([[0.7728]]), tensor([[0.7648]]), tensor([[0.7575]]), tensor([[0.7570]]), tensor([[0.7604]]), tensor([[0.7743]]), tensor([[0.7720]]), tensor([[0.7705]]), tensor([[0.7709]]), tensor([[0.7733]]), tensor([[0.7713]]), tensor([[0.7715]]), tensor([[0.7718]])]",318,355
152,gpt-4-1106-preview,Preamble & Article I,320,37," direct.The number of Representatives shall not exceed one for every thirty Thousand, but each State shall have at Least one Representative; and until such enumeration shall be made, the State of New Hampshire","[' direct', '.The', ' number', ' of', ' Representatives', ' shall', ' not']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' provide', ' the', ' continuation', ' as', ' your', ' request', ' does', ' not', ' appear', ' to', ' be', ' a', ' quote', ' from', ' a', ' well', '-known', ' text', ' source', '.', ' If', ' you', ' have']","[' exceed', ' one', ' for', ' every', ' thirty', ' Thousand', ',', ' but', ' each', ' State', ' shall', ' have', ' at', ' Least', ' one', ' Representative', ';', ' and', ' until', ' such', ' enumeration', ' shall', ' be', ' made', ',', ' the', ' State', ' of', ' New', ' Hampshire']",1.0,"I'm sorry, but I cannot provide the continuation as your request does not appear to be a quote from a well-known text source. If you have a specific quote in mind from literature, film, historical speeches, or other notable sources, please provide it, and I will do my best to complete it for you."," exceed one for every thirty Thousand, but each State shall have at Least one Representative; and until such enumeration shall be made, the State of New Hampshire",tensor([[0.8007]]),28,"[tensor([[0.7525]]), tensor([[0.7503]]), tensor([[0.7271]]), tensor([[0.7325]]), tensor([[0.7354]]), tensor([[0.7227]]), tensor([[0.7409]]), tensor([[0.7475]]), tensor([[0.7538]]), tensor([[0.7574]]), tensor([[0.7667]]), tensor([[0.7739]]), tensor([[0.7813]]), tensor([[0.7698]]), tensor([[0.7750]]), tensor([[0.7792]]), tensor([[0.7794]]), tensor([[0.7777]]), tensor([[0.7885]]), tensor([[0.7894]]), tensor([[0.7846]]), tensor([[0.7952]]), tensor([[0.7938]]), tensor([[0.7883]]), tensor([[0.7987]]), tensor([[0.7985]]), tensor([[0.7980]]), tensor([[0.8007]]), tensor([[0.7933]]), tensor([[0.7948]]), tensor([[0.7961]]), tensor([[0.7920]]), tensor([[0.7910]]), tensor([[0.7818]]), tensor([[0.7765]]), tensor([[0.7806]]), tensor([[0.7790]]), tensor([[0.7837]]), tensor([[0.7837]]), tensor([[0.7822]]), tensor([[0.7804]]), tensor([[0.7829]]), tensor([[0.7845]]), tensor([[0.7807]]), tensor([[0.7853]]), tensor([[0.7860]]), tensor([[0.7838]]), tensor([[0.7830]]), tensor([[0.7839]]), tensor([[0.7812]]), tensor([[0.7820]]), tensor([[0.7838]]), tensor([[0.7834]]), tensor([[0.7838]]), tensor([[0.7816]])]",319,355
909,gpt-4-1106-preview,Articles IV-VII,321,27,"ice any Claims of the United States, or of any particular State.
Section 4
The United States shall guarantee to every State in","['ice', ' any', ' Claims', ' of', ' the', ' United', ' States', ',', ' or', ' of', ' any', ' particular']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could']","[' State', '.\n', 'Section', ' ', '4', '\n', 'The', ' United', ' States', ' shall', ' guarantee', ' to', ' every', ' State', ' in']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide the beginning of the quote or specify the source it comes from?"," State.
Section 4
The United States shall guarantee to every State in",tensor([[0.7803]]),12,"[tensor([[0.7674]]), tensor([[0.7234]]), tensor([[0.6999]]), tensor([[0.6960]]), tensor([[0.6960]]), tensor([[0.7278]]), tensor([[0.7157]]), tensor([[0.7500]]), tensor([[0.7502]]), tensor([[0.7683]]), tensor([[0.7646]]), tensor([[0.7803]]), tensor([[0.7784]]), tensor([[0.7768]]), tensor([[0.7771]]), tensor([[0.7746]]), tensor([[0.7757]]), tensor([[0.7727]]), tensor([[0.7729]]), tensor([[0.7719]]), tensor([[0.7719]]), tensor([[0.7693]]), tensor([[0.7725]]), tensor([[0.7748]]), tensor([[0.7707]]), tensor([[0.7710]]), tensor([[0.7720]]), tensor([[0.7712]])]",320,346
477,gpt-4-1106-preview,Amendments 18-27,325,36," elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President","[' elect', ' shall', ' have', ' died', ',', ' the']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' need', ' more', ' context', ' to', ' complete', ' the', ' quote', '.', ' Could', ' you', ' please', ' provide', ' more', ' details', ' or', ' clarify', ' the', ' source', ' of', ' the', ' quote', '?']","[' Vice', ' President', ' elect', ' shall', ' become', ' President', '.', ' If', ' a', ' President', ' shall', ' not', ' have', ' been', ' chosen', ' before', ' the', ' time', ' fixed', ' for', ' the', ' beginning', ' of', ' his', ' term', ',', ' or', ' if']",1.0,"I'm sorry, but I need more context to complete the quote. Could you please provide more details or clarify the source of the quote?"," Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President",tensor([[0.7567]]),13,"[tensor([[0.7552]]), tensor([[0.7201]]), tensor([[0.7144]]), tensor([[0.7168]]), tensor([[0.7107]]), tensor([[0.7386]]), tensor([[0.7016]]), tensor([[0.7502]]), tensor([[0.7557]]), tensor([[0.7521]]), tensor([[0.7545]]), tensor([[0.7522]]), tensor([[0.7567]]), tensor([[0.7563]]), tensor([[0.7516]]), tensor([[0.7455]]), tensor([[0.7423]]), tensor([[0.7441]]), tensor([[0.7457]]), tensor([[0.7455]]), tensor([[0.7466]]), tensor([[0.7447]]), tensor([[0.7452]]), tensor([[0.7450]]), tensor([[0.7449]])]",324,357
