,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
1588,gpt-3.5-turbo,McCulloch v. Maryland (1819),2813,30,"instrument, and give it the properties of a legal code. It would have been an unwise attempt to provide, by immutable rules, for exigencies which,","['instrument', ',', 'and', 'give', 'it', 'the', 'properties', 'of', 'a', 'legal', 'code', '.', 'It', 'would']","['be', 'a', 'code', 'that', 'was', 'simple', ',', 'short', ',', 'and', 'to', 'the', 'point', ',', 'and', 'it']","['have', 'been', 'an', 'unwise', 'attempt', 'to', 'provide', ',', 'by', 'immutable', 'rules', ',', 'for', 'exigencies', 'which', ',']",1.0,"['be', 'a', 'code', 'that', 'was', 'simple,', 'short,', 'and', 'to', 'the', 'point,', 'and', 'it', 'would', 'be', 'a', 'code', 'that', 'every', 'man', 'could', 'understand.', '-', 'Nikola', 'Tesla']","have been an unwise attempt to provide, by immutable rules, for exigencies which,",tensor([[0.8133]]),20,"[tensor([[0.7714]]), tensor([[0.7938]]), tensor([[0.7934]]), tensor([[0.7934]]), tensor([[0.7975]]), tensor([[0.8061]]), tensor([[0.7906]]), tensor([[0.7970]]), tensor([[0.8024]]), tensor([[0.8015]]), tensor([[0.8070]]), tensor([[0.8035]]), tensor([[0.8087]]), tensor([[0.8068]]), tensor([[0.8074]]), tensor([[0.8068]]), tensor([[0.8090]]), tensor([[0.8119]]), tensor([[0.8132]]), tensor([[0.8133]]), tensor([[0.8094]]), tensor([[0.8085]]), tensor([[0.8021]]), tensor([[0.8020]]), tensor([[0.8004]]), tensor([[0.8057]])]",2812,2841
729,gpt-3.5-turbo,Marbury v. Madison (1803),2820,28,"the very essence of judicial duty.
If, then, the courts are to regard the constitution, and the constitution is superior to any ordinary","['the', 'very', 'essence', 'of', 'judicial', 'duty', '.', '\n', 'If', ',', 'then', ',']","['we', 'are', 'to', 'have', 'a', 'government', 'by', 'the', 'people', ',', 'it', 'is', 'first', 'necessary', 'to', 'have']","['the', 'courts', 'are', 'to', 'regard', 'the', 'constitution', ',', 'and', 'the', 'constitution', 'is', 'superior', 'to', 'any', 'ordinary']",0.875,"['we', 'are', 'to', 'have', 'a', 'government', 'by', 'the', 'people,', 'it', 'is', 'first', 'necessary', 'to', 'have', 'a', 'government', 'for', 'the', 'people.']","the courts are to regard the constitution, and the constitution is superior to any ordinary",tensor([[0.8204]]),21,"[tensor([[0.7534]]), tensor([[0.7567]]), tensor([[0.7586]]), tensor([[0.7745]]), tensor([[0.7738]]), tensor([[0.7873]]), tensor([[0.8076]]), tensor([[0.8032]]), tensor([[0.8083]]), tensor([[0.8014]]), tensor([[0.8017]]), tensor([[0.8103]]), tensor([[0.8166]]), tensor([[0.8077]]), tensor([[0.8099]]), tensor([[0.8145]]), tensor([[0.8111]]), tensor([[0.8199]]), tensor([[0.8195]]), tensor([[0.8154]]), tensor([[0.8204]])]",2819,2846
724,gpt-3.5-turbo,Marbury v. Madison (1803),2831,38,", the courts are to regard the constitution, and the constitution is superior to any ordinary act of the legislature, the constitution, and not such ordinary act, must govern the case to which they","[',', 'the', 'courts', 'are', 'to', 'regard', 'the', 'constitution', ',', 'and', 'the', 'constitution', 'is', 'superior', 'to', 'any', 'ordinary']","['law', ';', 'and', 'the', 'legislature', ',', 'to', 'the', 'extent', 'of', 'its', 'authority', ',', 'must', 'conform', 'its', 'enactments', 'to', 'the', 'provisions', 'of']","['act', 'of', 'the', 'legislature', ',', 'the', 'constitution', ',', 'and', 'not', 'such', 'ordinary', 'act', ',', 'must', 'govern', 'the', 'case', 'to', 'which', 'they']",0.8095238095238095,"['law;', 'and', 'the', 'legislature,', 'to', 'the', 'extent', 'of', 'its', 'authority,', 'must', 'conform', 'its', 'enactments', 'to', 'the', 'provisions', 'of', 'the', 'constitution.']","act of the legislature, the constitution, and not such ordinary act, must govern the case to which they",tensor([[0.9274]]),12,"[tensor([[0.7628]]), tensor([[0.8659]]), tensor([[0.8704]]), tensor([[0.8768]]), tensor([[0.9112]]), tensor([[0.9111]]), tensor([[0.9100]]), tensor([[0.9014]]), tensor([[0.9097]]), tensor([[0.9105]]), tensor([[0.9080]]), tensor([[0.9274]]), tensor([[0.9156]]), tensor([[0.9181]]), tensor([[0.9208]]), tensor([[0.9207]]), tensor([[0.9211]]), tensor([[0.9181]]), tensor([[0.9190]]), tensor([[0.9188]]), tensor([[0.9261]])]",2830,2867
660,gpt-3.5-turbo,Marbury v. Madison (1803),2832,35,"the courts are to regard the constitution, and the constitution is superior to any ordinary act of the legislature, the constitution, and not such ordinary act, must govern the case to","['the', 'courts', 'are', 'to', 'regard', 'the', 'constitution', ',', 'and', 'the', 'constitution', 'is', 'superior', 'to']","['every', 'other', 'law', ';', 'and', 'the', 'laws', 'of', 'the', 'United', 'States', ',', 'made', 'in', 'pursuance', 'thereof', ',', 'are', 'supreme']","['any', 'ordinary', 'act', 'of', 'the', 'legislature', ',', 'the', 'constitution', ',', 'and', 'not', 'such', 'ordinary', 'act', ',', 'must', 'govern', 'the']",0.8947368421052632,"['every', 'other', 'law;', 'and', 'the', 'laws', 'of', 'the', 'United', 'States,', 'made', 'in', 'pursuance', 'thereof,', 'are', 'supreme']","any ordinary act of the legislature, the constitution, and not such ordinary act, must govern the case to",tensor([[0.8648]]),9,"[tensor([[0.7731]]), tensor([[0.7506]]), tensor([[0.7539]]), tensor([[0.8525]]), tensor([[0.8533]]), tensor([[0.8607]]), tensor([[0.8547]]), tensor([[0.8607]]), tensor([[0.8648]]), tensor([[0.8497]]), tensor([[0.8597]]), tensor([[0.8451]]), tensor([[0.8469]]), tensor([[0.8510]]), tensor([[0.8523]]), tensor([[0.8552]]), tensor([[0.8587]])]",2831,2863
90,gpt-3.5-turbo,Gideon v. Wainwright (1963),2840,21,"how to establish his innocence."" 287 U. S., at 68-69. 
The Court in Betts","['how', 'to', 'establish', 'his', 'innocence', '.', '""', '287', 'U.']","['S.', '45', ',', '53', '(', '1932', ')', '.']","['S.', ',', 'at', '68', '-', '69', '.', '\n']",0.75,"['S.', '45,', '53', '(1932).']","S., at 68-69. 
The Court in Betts",tensor([[0.8030]]),2,"[tensor([[0.7623]]), tensor([[0.8030]]), tensor([[0.7693]]), tensor([[0.7626]]), tensor([[0.7674]])]",2839,2855
1410,gpt-3.5-turbo,McCulloch v. Maryland (1819),2841,36,"which, if foreseen at all, must have been seen dimly, and which can be best provided for as they occur. To have declared that the best means shall not be used,","['which', ',', 'if', 'foreseen', 'at', 'all']","[',', 'would', 'have', 'been', 'prevented', '.']","[',', 'must', 'have', 'been', 'seen', 'dimly']",0.5,"[',', 'would', 'have', 'been', 'prevented.']",", must have been seen dimly, and which can be best provided for as they occur. To have declared that the best means shall not be used,",tensor([[0.8460]]),6,"[tensor([[0.7641]]), tensor([[0.8214]]), tensor([[0.8199]]), tensor([[0.8110]]), tensor([[0.8108]]), tensor([[0.8460]])]",2840,2851
1170,gpt-3.5-turbo,Dred Scott v. Sandford (1857),2841,22,"descendant had a right to do.
That with respect to the wife and daughters of the plaintiff, in the","['descendant', 'had', 'a', 'right', 'to', 'do', '.', '\n', 'That', 'with']","['outward', 'courage', ',', 'we', 'must', 'have', 'inward', 'strength', '.']","['respect', 'to', 'the', 'wife', 'and', 'daughters', 'of', 'the', 'plaintiff']",1.0,"['outward', 'courage,', 'we', 'must', 'have', 'inward', 'strength.']","respect to the wife and daughters of the plaintiff, in the",tensor([[0.7827]]),8,"[tensor([[0.7425]]), tensor([[0.7222]]), tensor([[0.7763]]), tensor([[0.7711]]), tensor([[0.7732]]), tensor([[0.7738]]), tensor([[0.7777]]), tensor([[0.7827]])]",2840,2858
1708,gpt-3.5-turbo,Miranda v. Arizona (1966),2841,28,"mute or claimed his privilege in the face of accusation.
The Fifth Amendment privilege is so fundamental to our system of constitutional rule and the expedient","['mute', 'or', 'claimed', 'his', 'privilege']","['of', 'remaining', 'silent', '.']","['in', 'the', 'face', 'of']",1.0,"['of', 'remaining', 'silent.']","in the face of accusation.
The Fifth Amendment privilege is so fundamental to our system of constitutional rule and the expedient",tensor([[0.7849]]),2,"[tensor([[0.7598]]), tensor([[0.7849]]), tensor([[0.7754]]), tensor([[0.7674]])]",2840,2848
685,gpt-3.5-turbo,Marbury v. Madison (1803),2864,38,"the case to which they both apply.
Those then who controvert the principle that the constitution is to be considered, in court, as a paramount law, are reduced to the necessity of maintaining","['the', 'case', 'to', 'which', 'they', 'both', 'apply', '.', '\n', 'Those', 'then', 'who', 'controvert']","['the', 'principle', 'that', 'the', 'end', 'justifies', 'the', 'means', ',', 'must', 'admit', 'that', 'the', 'end', 'is', 'justifiable', 'in', 'proportion', 'as', 'the', 'means', 'are', 'innocent', '.']","['the', 'principle', 'that', 'the', 'constitution', 'is', 'to', 'be', 'considered', ',', 'in', 'court', ',', 'as', 'a', 'paramount', 'law', ',', 'are', 'reduced', 'to', 'the', 'necessity', 'of']",0.8333333333333334,"['the', 'principle', 'that', 'the', 'end', 'justifies', 'the', 'means,', 'must', 'admit', 'that', 'the', 'end', 'is', 'justifiable', 'in', 'proportion', 'as', 'the', 'means', 'are', 'innocent.']","the principle that the constitution is to be considered, in court, as a paramount law, are reduced to the necessity of maintaining",tensor([[0.8505]]),5,"[tensor([[0.7364]]), tensor([[0.7695]]), tensor([[0.8211]]), tensor([[0.8424]]), tensor([[0.8505]]), tensor([[0.8282]]), tensor([[0.8163]]), tensor([[0.8242]]), tensor([[0.8251]]), tensor([[0.8387]]), tensor([[0.8348]]), tensor([[0.8321]]), tensor([[0.8369]]), tensor([[0.8312]]), tensor([[0.8319]]), tensor([[0.8377]]), tensor([[0.8392]]), tensor([[0.8346]]), tensor([[0.8348]]), tensor([[0.8393]]), tensor([[0.8351]]), tensor([[0.8347]]), tensor([[0.8264]])]",2863,2899
1421,gpt-3.5-turbo,McCulloch v. Maryland (1819),2869,32,"the best means shall not be used, but those alone without which the power given would be nugatory, would have been to deprive the legislature of the capacity to avail","['the', 'best', 'means', 'shall', 'not', 'be', 'used', ',', 'but', 'those', 'alone', 'without', 'which']","['the', 'best', 'means', 'shall', 'not', 'be', 'used', ',', 'but', 'those', 'alone', 'without', 'which', 'the', 'end', 'can', 'not', 'be', 'attained']","['the', 'power', 'given', 'would', 'be', 'nugatory', ',', 'would', 'have', 'been', 'to', 'deprive', 'the', 'legislature', 'of', 'the', 'capacity', 'to', 'avail']",0.8421052631578947,"['the', 'best', 'means', 'shall', 'not', 'be', 'used,', 'but', 'those', 'alone', 'without', 'which', 'the', 'end', 'cannot', 'be', 'attained.']","the power given would be nugatory, would have been to deprive the legislature of the capacity to avail",tensor([[0.8114]]),13,"[tensor([[0.7717]]), tensor([[0.7767]]), tensor([[0.7343]]), tensor([[0.7495]]), tensor([[0.7681]]), tensor([[0.7861]]), tensor([[0.7869]]), tensor([[0.8035]]), tensor([[0.7968]]), tensor([[0.8027]]), tensor([[0.8011]]), tensor([[0.8088]]), tensor([[0.8114]]), tensor([[0.8109]]), tensor([[0.8097]]), tensor([[0.8096]]), tensor([[0.8093]]), tensor([[0.8097]])]",2868,2899
1655,gpt-3.5-turbo,Miranda v. Arizona (1966),2869,34,"of giving an adequate warning as to the availability of the privilege so simple, we will not pause to inquire in individual cases whether the defendant was aware of his rights without a","['of', 'giving', 'an', 'adequate', 'warning', 'as', 'to', 'the', 'availability']","['of', 'opportunities', ',', 'and', 'the', 'necessity', 'of', 'preparation', 'to', 'be', 'ready', 'when', 'they', 'come', '.']","['of', 'the', 'privilege', 'so', 'simple', ',', 'we', 'will', 'not', 'pause', 'to', 'inquire', 'in', 'individual', 'cases']",0.9333333333333332,"['of', 'opportunities,', 'and', 'the', 'necessity', 'of', 'preparation', 'to', 'be', 'ready', 'when', 'they', 'come.']","of the privilege so simple, we will not pause to inquire in individual cases whether the defendant was aware of his rights without a",tensor([[0.7959]]),13,"[tensor([[0.7365]]), tensor([[0.7505]]), tensor([[0.7709]]), tensor([[0.7679]]), tensor([[0.7638]]), tensor([[0.7834]]), tensor([[0.7878]]), tensor([[0.7867]]), tensor([[0.7906]]), tensor([[0.7905]]), tensor([[0.7892]]), tensor([[0.7915]]), tensor([[0.7959]]), tensor([[0.7861]])]",2868,2891
336,gpt-3.5-turbo,Tinker vs. Des Moines (1969),2887,32,"that robust exchange of ideas which discovers truth 'out of a multitude of tongues, [rather] than through any kind of authoritative selection.' ""
The principle","['that', 'robust', 'exchange', 'of', 'ideas', 'which', 'discovers']","['truth', 'much', 'more', 'effectively', 'than', 'solitary', 'reflection', '.']","['truth', ""'"", 'out', 'of', 'a', 'multitude', 'of', 'tongues']",0.875,"['truth', 'much', 'more', 'effectively', 'than', 'solitary', 'reflection.']","truth 'out of a multitude of tongues, [rather] than through any kind of authoritative selection.' ""
The principle",tensor([[0.8690]]),6,"[tensor([[0.7753]]), tensor([[0.8353]]), tensor([[0.8241]]), tensor([[0.8396]]), tensor([[0.8498]]), tensor([[0.8690]]), tensor([[0.8599]]), tensor([[0.8645]])]",2886,2900
1417,gpt-3.5-turbo,McCulloch v. Maryland (1819),2888,40,", would have been to deprive the legislature of the capacity to avail itself of experience, to exercise its reason, and to accommodate its legislation to circumstances. If we apply this principle of construction to any of","[',', 'would', 'have', 'been', 'to', 'deprive', 'the', 'legislature', 'of', 'the']","['power', 'of', 'legislation', 'altogether', ';', 'the', 'consequences', 'of', 'which', 'would', 'have', 'been', ',', 'that', 'the', 'law', 'could', 'not', 'have', 'been', 'altered', ',', 'either', 'for', 'the', 'amendment', 'of', 'defects', ',', 'or']","['capacity', 'to', 'avail', 'itself', 'of', 'experience', ',', 'to', 'exercise', 'its', 'reason', ',', 'and', 'to', 'accommodate', 'its', 'legislation', 'to', 'circumstances', '.', 'If', 'we', 'apply', 'this', 'principle', 'of', 'construction', 'to', 'any', 'of']",0.9666666666666668,"['power', 'of', 'legislation', 'altogether;', 'the', 'consequences', 'of', 'which', 'would', 'have', 'been,', 'that', 'the', 'law', 'could', 'not', 'have', 'been', 'altered,', 'either', 'for', 'the', 'amendment', 'of', 'defects,', 'or', 'the', 'extension', 'of', 'its', 'provisions', 'to', 'new', 'objects.']","capacity to avail itself of experience, to exercise its reason, and to accommodate its legislation to circumstances. If we apply this principle of construction to any of",tensor([[0.8625]]),31,"[tensor([[0.7629]]), tensor([[0.7845]]), tensor([[0.8165]]), tensor([[0.8355]]), tensor([[0.8567]]), tensor([[0.8545]]), tensor([[0.8396]]), tensor([[0.8475]]), tensor([[0.8445]]), tensor([[0.8512]]), tensor([[0.8520]]), tensor([[0.8463]]), tensor([[0.8516]]), tensor([[0.8531]]), tensor([[0.8601]]), tensor([[0.8617]]), tensor([[0.8543]]), tensor([[0.8553]]), tensor([[0.8573]]), tensor([[0.8563]]), tensor([[0.8535]]), tensor([[0.8544]]), tensor([[0.8550]]), tensor([[0.8491]]), tensor([[0.8509]]), tensor([[0.8541]]), tensor([[0.8544]]), tensor([[0.8571]]), tensor([[0.8609]]), tensor([[0.8608]]), tensor([[0.8625]]), tensor([[0.8617]]), tensor([[0.8622]]), tensor([[0.8623]]), tensor([[0.8618]])]",2887,2926
1970,gpt-3.5-turbo,Plessy v. Ferguson (1896),2898,36,"well as by the legislatures of many of the states, and have been generally, if not uniformly, sustained by the courts. State v. McCann, 21 Ohio St. 210; Lehew v.","['well', 'as', 'by', 'the', 'legislatures', 'of', 'many', 'of', 'the']","['states', ',', 'to', 'the', 'promotion', 'of', 'the', 'general', 'welfare', 'and', 'to', 'secure', 'the', 'blessings', 'of', 'liberty', 'to', 'ourselves', 'and', 'our', 'posterity', '.', '""']","['states', ',', 'and', 'have', 'been', 'generally', ',', 'if', 'not', 'uniformly', ',', 'sustained', 'by', 'the', 'courts', '.', 'State', 'v.', 'McCann', ',', '21', 'Ohio', 'St.']",0.9130434782608696,"['states,', 'to', 'the', 'promotion', 'of', 'the', 'general', 'welfare', 'and', 'to', 'secure', 'the', 'blessings', 'of', 'liberty', 'to', 'ourselves', 'and', 'our', 'posterity.""']","states, and have been generally, if not uniformly, sustained by the courts. State v. McCann, 21 Ohio St. 210; Lehew v.",tensor([[0.8504]]),2,"[tensor([[0.7802]]), tensor([[0.8504]]), tensor([[0.8471]]), tensor([[0.8486]]), tensor([[0.8242]]), tensor([[0.8458]]), tensor([[0.8426]]), tensor([[0.8306]]), tensor([[0.8335]]), tensor([[0.8349]]), tensor([[0.8409]]), tensor([[0.8403]]), tensor([[0.8379]]), tensor([[0.8323]]), tensor([[0.8336]]), tensor([[0.8373]]), tensor([[0.8362]]), tensor([[0.8344]]), tensor([[0.8313]]), tensor([[0.8327]]), tensor([[0.8177]])]",2897,2928
60,gpt-3.5-turbo,Gideon v. Wainwright (1963),2902,34,"States, as friends of the Court, argue that Betts was ""an anachronism when handed down"" and that it should now be overruled. We agree.
The judgment is","['States', ',', 'as', 'friends', 'of', 'the', 'Court', ',', 'argue', 'that', 'Betts', 'was', '""', 'an', 'anachronism']","['in', 'the', 'jurisprudence', 'of', 'the', 'Court', ',', '""', 'and', 'that', 'the', 'Court', 'should', 'overrule', 'it', '.']","['when', 'handed', 'down', '""', 'and', 'that', 'it', 'should', 'now', 'be', 'overruled', '.', 'We', 'agree', '.', '\n']",1.0,"['in', 'the', 'jurisprudence', 'of', 'the', 'Court,""', 'and', 'that', 'the', 'Court', 'should', 'overrule', 'it.']","when handed down"" and that it should now be overruled. We agree.
The judgment is",tensor([[0.8942]]),13,"[tensor([[0.7690]]), tensor([[0.7942]]), tensor([[0.8107]]), tensor([[0.8194]]), tensor([[0.8359]]), tensor([[0.8309]]), tensor([[0.8396]]), tensor([[0.8309]]), tensor([[0.8356]]), tensor([[0.8334]]), tensor([[0.8327]]), tensor([[0.8509]]), tensor([[0.8942]]), tensor([[0.8918]])]",2901,2931
706,gpt-3.5-turbo,Marbury v. Madison (1803),2906,21,"close their eyes on the constitution, and see only the law.
This doctrine would subvert the very foundation","['close', 'their', 'eyes', 'on', 'the']","['world', ',', 'but', 'open', 'their', 'minds', 'to', 'endless', 'possibilities', '.']","['constitution', ',', 'and', 'see', 'only', 'the', 'law', '.', '\n', 'This']",0.9,"['world,', 'but', 'open', 'their', 'minds', 'to', 'endless', 'possibilities.']","constitution, and see only the law.
This doctrine would subvert the very foundation",tensor([[0.8085]]),5,"[tensor([[0.7851]]), tensor([[0.7844]]), tensor([[0.7810]]), tensor([[0.7924]]), tensor([[0.8085]]), tensor([[0.8016]]), tensor([[0.8007]]), tensor([[0.8074]]), tensor([[0.7973]])]",2905,2919
1471,gpt-3.5-turbo,McCulloch v. Maryland (1819),2907,26,"its reason, and to accommodate its legislation to circumstances. If we apply this principle of construction to any of the powers of the government","['its', 'reason', ',', 'and', 'to', 'accommodate', 'its', 'legislation', 'to', 'circumstances']","['is', 'to', 'be', 'human', 'is', 'to', 'be', 'imperfect', ',', 'and', 'to', 'be', 'imperfect', 'is', 'to', 'be']","['.', 'If', 'we', 'apply', 'this', 'principle', 'of', 'construction', 'to', 'any', 'of', 'the', 'powers', 'of', 'the', 'government']",1.0,"['is', 'to', 'be', 'human', 'is', 'to', 'be', 'imperfect,', 'and', 'to', 'be', 'imperfect', 'is', 'to', 'be', 'beautiful.']",. If we apply this principle of construction to any of the powers of the government,tensor([[0.8023]]),9,"[tensor([[0.7653]]), tensor([[0.7898]]), tensor([[0.7914]]), tensor([[0.7935]]), tensor([[0.7902]]), tensor([[0.7860]]), tensor([[0.7982]]), tensor([[0.8006]]), tensor([[0.8023]]), tensor([[0.7982]]), tensor([[0.8000]]), tensor([[0.7972]]), tensor([[0.7990]]), tensor([[0.7982]]), tensor([[0.8016]]), tensor([[0.8017]]), tensor([[0.7757]])]",2906,2931
553,gpt-3.5-turbo,Roe v. Wade (1973),2907,25,right that cannot be asserted in his defense against the state prosecutions. Neither is there any allegation of harassment or bad faith prosecution,"['right', 'that', 'can', 'not', 'be', 'asserted', 'in', 'his', 'defense', 'against', 'the']","['charge', 'of', 'being', 'a', 'fool', 'is', 'that', 'he', 'is', 'not', 'a', 'wise', 'man', '.']","['state', 'prosecutions', '.', 'Neither', 'is', 'there', 'any', 'allegation', 'of', 'harassment', 'or', 'bad', 'faith', 'prosecution']",1.0,"['charge', 'of', 'being', 'a', 'fool', 'is', 'that', 'he', 'is', 'not', 'a', 'wise', 'man.']",state prosecutions. Neither is there any allegation of harassment or bad faith prosecution,tensor([[0.8370]]),12,"[tensor([[0.8104]]), tensor([[0.7870]]), tensor([[0.7956]]), tensor([[0.7925]]), tensor([[0.8043]]), tensor([[0.8153]]), tensor([[0.8123]]), tensor([[0.8124]]), tensor([[0.8073]]), tensor([[0.8039]]), tensor([[0.8355]]), tensor([[0.8370]]), tensor([[0.8174]]), tensor([[0.8087]])]",2906,2930
288,gpt-3.5-turbo,Tinker vs. Des Moines (1969),2908,26,"any kind of authoritative selection.' ""
The principle of these cases is not confined to the su- pervised and ordained discussion which takes","['any', 'kind', 'of', 'authoritative', 'selection', '.', ""'"", '""', '\n', 'The']","['only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do', '.', '""', '-', 'Steve']","['principle', 'of', 'these', 'cases', 'is', 'not', 'confined', 'to', 'the', 'su-', 'pervised', 'and', 'ordained', 'discussion', 'which', 'takes']",0.9375,"['only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.""', '-', 'Steve', 'Jobs']",principle of these cases is not confined to the su- pervised and ordained discussion which takes,tensor([[0.7655]]),9,"[tensor([[0.7446]]), tensor([[0.7532]]), tensor([[0.7412]]), tensor([[0.7416]]), tensor([[0.7411]]), tensor([[0.7434]]), tensor([[0.7538]]), tensor([[0.7607]]), tensor([[0.7655]]), tensor([[0.7526]]), tensor([[0.7481]]), tensor([[0.7525]]), tensor([[0.7401]]), tensor([[0.7448]]), tensor([[0.7405]]), tensor([[0.7396]])]",2907,2932
512,gpt-3.5-turbo,Roe v. Wade (1973),2911,27,be asserted in his defense against the state prosecutions. Neither is there any allegation of harassment or bad faith prosecution. In order to escape the,"['be', 'asserted', 'in', 'his', 'defense', 'against', 'the', 'state', 'prosecutions', '.', 'Neither']","['the', 'wisest', 'constitution', 'nor', 'the', 'wisest', 'laws', 'will', 'secure', 'the', 'liberty', 'and', 'happiness', 'of', 'a', 'people']","['is', 'there', 'any', 'allegation', 'of', 'harassment', 'or', 'bad', 'faith', 'prosecution', '.', 'In', 'order', 'to', 'escape', 'the']",1.0,"['the', 'wisest', 'constitution', 'nor', 'the', 'wisest', 'laws', 'will', 'secure', 'the', 'liberty', 'and', 'happiness', 'of', 'a', 'people', 'whose', 'manners', 'are', 'universally', 'corrupt.']",is there any allegation of harassment or bad faith prosecution. In order to escape the,tensor([[0.7939]]),11,"[tensor([[0.7794]]), tensor([[0.7868]]), tensor([[0.7318]]), tensor([[0.7622]]), tensor([[0.7671]]), tensor([[0.7749]]), tensor([[0.7692]]), tensor([[0.7782]]), tensor([[0.7849]]), tensor([[0.7889]]), tensor([[0.7939]]), tensor([[0.7934]]), tensor([[0.7894]]), tensor([[0.7840]]), tensor([[0.7813]]), tensor([[0.7867]]), tensor([[0.7810]]), tensor([[0.7770]]), tensor([[0.7818]]), tensor([[0.7847]]), tensor([[0.7937]]), tensor([[0.7850]])]",2910,2936
240,gpt-3.5-turbo,Tinker vs. Des Moines (1969),2915,38,"""
The principle of these cases is not confined to the su- pervised and ordained discussion which takes place in the classroom. The principal use to which the schools are dedicated is to accommodate students during","['""', '\n', 'The', 'principle', 'of', 'these', 'cases', 'is', 'not', 'confined', 'to', 'the', 'su-', 'pervised', 'and', 'ordained']","['laws', 'of', 'nature', ',', 'but', 'extends', 'to', 'the', 'uncontrolled', 'and', 'unordained', 'operations', 'of', 'nature', '.']","['discussion', 'which', 'takes', 'place', 'in', 'the', 'classroom', '.', 'The', 'principal', 'use', 'to', 'which', 'the', 'schools']",1.0,"['laws', 'of', 'nature,', 'but', 'extends', 'to', 'the', 'uncontrolled', 'and', 'unordained', 'operations', 'of', 'nature.']",discussion which takes place in the classroom. The principal use to which the schools are dedicated is to accommodate students during,tensor([[0.7956]]),10,"[tensor([[0.7592]]), tensor([[0.7627]]), tensor([[0.7775]]), tensor([[0.7779]]), tensor([[0.7727]]), tensor([[0.7786]]), tensor([[0.7876]]), tensor([[0.7942]]), tensor([[0.7930]]), tensor([[0.7956]]), tensor([[0.7887]]), tensor([[0.7869]]), tensor([[0.7886]]), tensor([[0.7757]])]",2914,2944
723,gpt-3.5-turbo,Marbury v. Madison (1803),2916,28,"the law.
This doctrine would subvert the very foundation of all written constitutions. It would declare that an act which, according to the principles","['the', 'law', '.', '\n', 'This', 'doctrine']","['is', 'not', 'a', 'light', 'for', 'the', 'people', ',', 'but', 'a', 'weapon', 'used', 'by', 'the', 'powerful', 'to', 'maintain', 'their', 'dominance', '.']","['would', 'subvert', 'the', 'very', 'foundation', 'of', 'all', 'written', 'constitutions', '.', 'It', 'would', 'declare', 'that', 'an', 'act', 'which', ',', 'according', 'to']",1.0,"['is', 'not', 'a', 'light', 'for', 'the', 'people,', 'but', 'a', 'weapon', 'used', 'by', 'the', 'powerful', 'to', 'maintain', 'their', 'dominance.']","would subvert the very foundation of all written constitutions. It would declare that an act which, according to the principles",tensor([[0.8234]]),19,"[tensor([[0.7763]]), tensor([[0.7867]]), tensor([[0.7696]]), tensor([[0.7939]]), tensor([[0.7825]]), tensor([[0.7952]]), tensor([[0.8023]]), tensor([[0.7907]]), tensor([[0.7773]]), tensor([[0.7859]]), tensor([[0.7983]]), tensor([[0.7899]]), tensor([[0.7963]]), tensor([[0.7975]]), tensor([[0.8064]]), tensor([[0.8094]]), tensor([[0.8145]]), tensor([[0.8145]]), tensor([[0.8234]])]",2915,2940
994,gpt-3.5-turbo,United States v. Nixon (1974),2919,20,"constitutional sense, controversy means more than disagreement and conflict; rather it means the kind of controversy courts traditionally","['constitutional', 'sense', ',', 'controversy', 'means', 'more', 'than', 'disagreement']","['-', 'it', 'means', 'that', 'a', 'substantial', 'part', 'of', 'the', 'community', 'fervently', 'maintains']","['and', 'conflict', ';', 'rather', 'it', 'means', 'the', 'kind', 'of', 'controversy', 'courts', 'traditionally']",1.0,"['-', 'it', 'means', 'that', 'a', 'substantial', 'part', 'of', 'the', 'community', 'fervently', 'maintains', 'a', 'particular', 'viewpoint.']",and conflict; rather it means the kind of controversy courts traditionally,tensor([[0.8459]]),12,"[tensor([[0.7479]]), tensor([[0.8064]]), tensor([[0.7905]]), tensor([[0.8242]]), tensor([[0.8252]]), tensor([[0.8403]]), tensor([[0.8390]]), tensor([[0.8363]]), tensor([[0.8378]]), tensor([[0.8407]]), tensor([[0.8339]]), tensor([[0.8459]]), tensor([[0.8324]]), tensor([[0.8327]]), tensor([[0.8391]]), tensor([[0.8459]])]",2918,2937
